match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
13,12/19/20,H,Valerio Verre,UC Sampdoria,Crotone,19,3:1,,,60'
14,12/23/20,H,Valerio Verre,UC Sampdoria,Sassuolo,8,2:3,,,9'
15,1/3/21,A,Valerio Verre,UC Sampdoria,AS Roma,7,1:0,,,63'
17,1/11/21,A,Valerio Verre,UC Sampdoria,Spezia Calcio,15,2:1,,,11'
18,1/16/21,H,Valerio Verre,UC Sampdoria,Udinese Calcio,13,2:1,,,62'
19,1/24/21,A,Valerio Verre,UC Sampdoria,Parma,20,0:2,,,20'
21,2/7/21,A,Valerio Verre,UC Sampdoria,Benevento,18,1:1,,,13'
24,2/28/21,H,Valerio Verre,UC Sampdoria,Atalanta BC,3,0:2,,,61'
25,3/3/21,A,Valerio Verre,UC Sampdoria,Genoa,11,1:1,,,59'
29,4/3/21,A,Valerio Verre,UC Sampdoria,AC Milan,2,1:1,,,1'
30,4/11/21,H,Valerio Verre,UC Sampdoria,SSC Napoli,5,0:2,,,4'
31,4/17/21,H,Valerio Verre,UC Sampdoria,Hellas Verona,10,3:1,,,45'
34,5/2/21,H,Valerio Verre,UC Sampdoria,AS Roma,7,2:0,,1,73'
35,5/8/21,A,Valerio Verre,UC Sampdoria,Inter,1,5:1,,,45'
36,5/12/21,H,Valerio Verre,UC Sampdoria,Spezia Calcio,15,2:2,1,,67'
37,5/16/21,A,Valerio Verre,UC Sampdoria,Udinese Calcio,13,0:1,,,15'
38,5/22/21,H,Valerio Verre,UC Sampdoria,Parma,20,3:0,,,17'
1,9/20/20,H,Marko Pjaca,Genoa CFC,Crotone,19,4:1,1,,22'
2,9/27/20,A,Marko Pjaca,Genoa CFC,SSC Napoli,5,6:0,,,70'
5,10/24/20,H,Marko Pjaca,Genoa CFC,Inter,1,0:2,,,65'
6,11/1/20,A,Marko Pjaca,Genoa CFC,Sampdoria,9,1:1,,,17'
3,11/4/20,H,Marko Pjaca,Genoa CFC,Torino,17,1:2,,,67'
7,11/8/20,H,Marko Pjaca,Genoa CFC,AS Roma,7,1:3,1,,61'
9,11/30/20,H,Marko Pjaca,Genoa CFC,Parma,20,1:2,,,9'
10,12/7/20,A,Marko Pjaca,Genoa CFC,Fiorentina,14,1:1,1,,25'
11,12/13/20,H,Marko Pjaca,Genoa CFC,Juventus,4,1:3,,,73'
12,12/16/20,H,Marko Pjaca,Genoa CFC,AC Milan,2,2:2,,,68'
13,12/20/20,A,Marko Pjaca,Genoa CFC,Benevento,18,2:0,,,90'
14,12/23/20,A,Marko Pjaca,Genoa CFC,Spezia Calcio,15,1:2,,,6'
15,1/3/21,H,Marko Pjaca,Genoa CFC,Lazio,6,1:1,,,45'
16,1/6/21,A,Marko Pjaca,Genoa CFC,Sassuolo,8,2:1,,,33'
17,1/9/21,H,Marko Pjaca,Genoa CFC,Bologna,12,2:0,,,9'
18,1/17/21,A,Marko Pjaca,Genoa CFC,Atalanta BC,3,0:0,,,68'
19,1/24/21,H,Marko Pjaca,Genoa CFC,Cagliari Calcio,16,1:0,,,14'
20,1/31/21,A,Marko Pjaca,Genoa CFC,Crotone,19,0:3,,,29'
22,2/13/21,A,Marko Pjaca,Genoa CFC,Torino,17,0:0,,,14'
23,2/20/21,H,Marko Pjaca,Genoa CFC,Hellas Verona,10,2:2,,,55'
24,2/28/21,A,Marko Pjaca,Genoa CFC,Inter,1,3:0,,,90'
25,3/3/21,H,Marko Pjaca,Genoa CFC,Sampdoria,9,1:1,,,8'
26,3/7/21,A,Marko Pjaca,Genoa CFC,AS Roma,7,1:0,,,45'
27,3/13/21,H,Marko Pjaca,Genoa CFC,Udinese Calcio,13,1:1,,,1'
28,3/19/21,A,Marko Pjaca,Genoa CFC,Parma,20,1:2,,1,45'
29,4/3/21,H,Marko Pjaca,Genoa CFC,Fiorentina,14,1:1,,,20'
30,4/11/21,A,Marko Pjaca,Genoa CFC,Juventus,4,3:1,,,45'
31,4/18/21,A,Marko Pjaca,Genoa CFC,AC Milan,2,2:1,,,34'
32,4/21/21,H,Marko Pjaca,Genoa CFC,Benevento,18,2:2,,,19'
33,4/24/21,H,Marko Pjaca,Genoa CFC,Spezia Calcio,15,2:0,,,63'
34,5/2/21,A,Marko Pjaca,Genoa CFC,Lazio,6,4:3,,,45'
35,5/9/21,H,Marko Pjaca,Genoa CFC,Sassuolo,8,1:2,,1,15'
36,5/12/21,A,Marko Pjaca,Genoa CFC,Bologna,12,0:2,,,8'
37,5/15/21,H,Marko Pjaca,Genoa CFC,Atalanta BC,3,3:4,,,90'
38,5/22/21,A,Marko Pjaca,Genoa CFC,Cagliari Calcio,16,0:1,,,45'
1,9/30/20,A,Roberto Gagliardini,Inter Milan,Benevento,18,2:5,1,1,81'
3,10/4/20,A,Roberto Gagliardini,Inter Milan,Lazio,6,1:1,,,67'
6,10/31/20,H,Roberto Gagliardini,Inter Milan,Parma,20,2:2,,,59'
7,11/8/20,A,Roberto Gagliardini,Inter Milan,Atalanta BC,3,1:1,,,20'
8,11/22/20,H,Roberto Gagliardini,Inter Milan,Torino,17,4:2,,,65'
9,11/28/20,A,Roberto Gagliardini,Inter Milan,Sassuolo,8,0:3,1,,90'
10,12/5/20,H,Roberto Gagliardini,Inter Milan,Bologna,12,3:1,,,90'
12,12/16/20,H,Roberto Gagliardini,Inter Milan,SSC Napoli,5,1:0,,,90'
13,12/20/20,H,Roberto Gagliardini,Inter Milan,Spezia Calcio,15,2:1,,,45'
14,12/23/20,A,Roberto Gagliardini,Inter Milan,Hellas Verona,10,1:2,,,3'
15,1/3/21,H,Roberto Gagliardini,Inter Milan,Crotone,19,6:2,,,20'
16,1/6/21,A,Roberto Gagliardini,Inter Milan,Sampdoria,9,2:1,,,63'
17,1/10/21,A,Roberto Gagliardini,Inter Milan,AS Roma,7,2:2,,,8'
18,1/17/21,H,Roberto Gagliardini,Inter Milan,Juventus,4,2:0,,,13'
20,1/30/21,H,Roberto Gagliardini,Inter Milan,Benevento,18,4:0,,,80'
21,2/5/21,A,Roberto Gagliardini,Inter Milan,Fiorentina,14,0:2,,,45'
22,2/14/21,H,Roberto Gagliardini,Inter Milan,Lazio,6,3:1,,,18'
23,2/21/21,A,Roberto Gagliardini,Inter Milan,AC Milan,2,0:3,,,12'
24,2/28/21,H,Roberto Gagliardini,Inter Milan,Genoa,11,3:0,,,14'
26,3/8/21,H,Roberto Gagliardini,Inter Milan,Atalanta BC,3,1:0,,,13'
27,3/14/21,A,Roberto Gagliardini,Inter Milan,Torino,17,1:2,,,56'
29,4/3/21,A,Roberto Gagliardini,Inter Milan,Bologna,12,0:1,,,29'
28,4/7/21,H,Roberto Gagliardini,Inter Milan,Sassuolo,8,2:1,,,70'
30,4/11/21,H,Roberto Gagliardini,Inter Milan,Cagliari Calcio,16,1:0,,,10'
31,4/18/21,A,Roberto Gagliardini,Inter Milan,SSC Napoli,5,1:1,,,7'
33,4/25/21,H,Roberto Gagliardini,Inter Milan,Hellas Verona,10,1:0,,,11'
35,5/8/21,H,Roberto Gagliardini,Inter Milan,Sampdoria,9,5:1,1,1,61'
38,5/23/21,H,Roberto Gagliardini,Inter Milan,Udinese Calcio,13,5:1,,,90'
1,9/20/20,H,Grégoire Defrel,US Sassuolo,Cagliari Calcio,16,1:1,,,27'
2,9/27/20,A,Grégoire Defrel,US Sassuolo,Spezia Calcio,15,1:4,1,,69'
3,10/3/20,H,Grégoire Defrel,US Sassuolo,Crotone,19,4:1,,1,90'
6,11/1/20,A,Grégoire Defrel,US Sassuolo,SSC Napoli,5,0:2,,,22'
7,11/6/20,H,Grégoire Defrel,US Sassuolo,Udinese Calcio,13,0:0,,,26'
12,12/16/20,A,Grégoire Defrel,US Sassuolo,Fiorentina,14,1:1,,,29'
13,12/20/20,H,Grégoire Defrel,US Sassuolo,AC Milan,2,1:2,,,45'
15,1/3/21,A,Grégoire Defrel,US Sassuolo,Atalanta BC,3,5:1,,,34'
16,1/6/21,H,Grégoire Defrel,US Sassuolo,Genoa,11,2:1,,,55'
17,1/10/21,A,Grégoire Defrel,US Sassuolo,Juventus,4,3:1,1,,67'
18,1/17/21,H,Grégoire Defrel,US Sassuolo,Parma,20,1:1,,,90'
19,1/24/21,A,Grégoire Defrel,US Sassuolo,Lazio,6,2:1,,,45'
20,1/31/21,A,Grégoire Defrel,US Sassuolo,Cagliari Calcio,16,1:1,,,19'
21,2/6/21,H,Grégoire Defrel,US Sassuolo,Spezia Calcio,15,1:2,,,26'
22,2/14/21,A,Grégoire Defrel,US Sassuolo,Crotone,19,1:2,,,18'
23,2/20/21,H,Grégoire Defrel,US Sassuolo,Bologna,12,1:1,,,19'
25,3/3/21,H,Grégoire Defrel,US Sassuolo,SSC Napoli,5,3:3,,,78'
26,3/6/21,A,Grégoire Defrel,US Sassuolo,Udinese Calcio,13,2:0,,,25'
27,3/13/21,H,Grégoire Defrel,US Sassuolo,Hellas Verona,10,3:2,,1,67'
24,3/17/21,A,Grégoire Defrel,US Sassuolo,Torino,17,3:2,,,61'
31,4/17/21,H,Grégoire Defrel,US Sassuolo,Fiorentina,14,3:1,,,45'
32,4/21/21,A,Grégoire Defrel,US Sassuolo,AC Milan,2,1:2,,,64'
33,4/24/21,H,Grégoire Defrel,US Sassuolo,Sampdoria,9,1:0,,,77'
34,5/2/21,H,Grégoire Defrel,US Sassuolo,Atalanta BC,3,1:1,,,45'
35,5/9/21,A,Grégoire Defrel,US Sassuolo,Genoa,11,1:2,,,33'
36,5/12/21,H,Grégoire Defrel,US Sassuolo,Juventus,4,1:3,,,34'
37,5/16/21,A,Grégoire Defrel,US Sassuolo,Parma,20,1:3,1,,64'
38,5/23/21,H,Grégoire Defrel,US Sassuolo,Lazio,6,2:0,,,57'
15,1/3/21,H,Valentin Mihaila,Parma Calcio 1913,Torino,17,0:3,,,15'
16,1/6/21,A,Valentin Mihaila,Parma Calcio 1913,Atalanta BC,3,3:0,,,80'
17,1/10/21,H,Valentin Mihaila,Parma Calcio 1913,Lazio,6,0:2,,,15'
19,1/24/21,H,Valentin Mihaila,Parma Calcio 1913,Sampdoria,9,0:2,,,10'
21,2/7/21,H,Valentin Mihaila,Parma Calcio 1913,Bologna,12,0:3,,,20'
22,2/15/21,A,Valentin Mihaila,Parma Calcio 1913,Hellas Verona,10,2:1,,,21'
23,2/21/21,H,Valentin Mihaila,Parma Calcio 1913,Udinese Calcio,13,2:2,,1,79'
24,2/27/21,A,Valentin Mihaila,Parma Calcio 1913,Spezia Calcio,15,2:2,,,79'
25,3/4/21,H,Valentin Mihaila,Parma Calcio 1913,Inter,1,1:2,,,45'
26,3/7/21,A,Valentin Mihaila,Parma Calcio 1913,Fiorentina,14,3:3,1,1,45'
27,3/14/21,H,Valentin Mihaila,Parma Calcio 1913,AS Roma,7,2:0,1,,82'
28,3/19/21,H,Valentin Mihaila,Parma Calcio 1913,Genoa,11,1:2,,,26'
29,4/3/21,A,Valentin Mihaila,Parma Calcio 1913,Benevento,18,2:2,,,13'
31,4/17/21,A,Valentin Mihaila,Parma Calcio 1913,Cagliari Calcio,16,4:3,,,45'
32,4/21/21,A,Valentin Mihaila,Parma Calcio 1913,Juventus,4,3:1,,,25'
33,4/24/21,H,Valentin Mihaila,Parma Calcio 1913,Crotone,19,3:4,1,,90'
2,9/26/20,H,Manolo Gabbiadini,UC Sampdoria,Benevento,18,2:3,,,6'
9,11/30/20,A,Manolo Gabbiadini,UC Sampdoria,Torino,17,2:2,,,45'
10,12/6/20,H,Manolo Gabbiadini,UC Sampdoria,AC Milan,2,1:2,,,57'
25,3/3/21,A,Manolo Gabbiadini,UC Sampdoria,Genoa,11,1:1,,,19'
26,3/7/21,H,Manolo Gabbiadini,UC Sampdoria,Cagliari Calcio,16,2:2,1,,27'
27,3/14/21,A,Manolo Gabbiadini,UC Sampdoria,Bologna,12,3:1,,,21'
28,3/21/21,H,Manolo Gabbiadini,UC Sampdoria,Torino,17,1:0,,1,67'
29,4/3/21,A,Manolo Gabbiadini,UC Sampdoria,AC Milan,2,1:1,,,62'
30,4/11/21,H,Manolo Gabbiadini,UC Sampdoria,SSC Napoli,5,0:2,,,90'
31,4/17/21,H,Manolo Gabbiadini,UC Sampdoria,Hellas Verona,10,3:1,1,,45'
32,4/21/21,A,Manolo Gabbiadini,UC Sampdoria,Crotone,19,0:1,,1,90'
33,4/24/21,A,Manolo Gabbiadini,UC Sampdoria,Sassuolo,8,1:0,,,63'
34,5/2/21,H,Manolo Gabbiadini,UC Sampdoria,AS Roma,7,2:0,,,73'
36,5/12/21,H,Manolo Gabbiadini,UC Sampdoria,Spezia Calcio,15,2:2,,,62'
37,5/16/21,A,Manolo Gabbiadini,UC Sampdoria,Udinese Calcio,13,0:1,,,74'
38,5/22/21,H,Manolo Gabbiadini,UC Sampdoria,Parma,20,3:0,1,,73'
4,10/18/20,H,Ignacio Pussetto,Udinese Calcio,Parma,20,3:2,1,,23'
5,10/25/20,A,Ignacio Pussetto,Udinese Calcio,Fiorentina,14,3:2,,,35'
6,11/1/20,H,Ignacio Pussetto,Udinese Calcio,AC Milan,2,1:2,,1,90'
7,11/6/20,A,Ignacio Pussetto,Udinese Calcio,Sassuolo,8,0:0,,,65'
8,11/22/20,H,Ignacio Pussetto,Udinese Calcio,Genoa,11,1:0,,,67'
9,11/29/20,A,Ignacio Pussetto,Udinese Calcio,Lazio,6,1:3,1,,90'
11,12/12/20,A,Ignacio Pussetto,Udinese Calcio,Torino,17,2:3,1,,82'
12,12/15/20,H,Ignacio Pussetto,Udinese Calcio,Crotone,19,0:0,,,90'
13,12/20/20,A,Ignacio Pussetto,Udinese Calcio,Cagliari Calcio,16,1:1,,1,78'
14,12/23/20,H,Ignacio Pussetto,Udinese Calcio,Benevento,18,0:2,,,90'
15,1/3/21,A,Ignacio Pussetto,Udinese Calcio,Juventus,4,4:1,,,45'
1,9/19/20,H,Nikola Milenkovic,ACF Fiorentina,Torino,17,1:0,,,90'
2,9/26/20,A,Nikola Milenkovic,ACF Fiorentina,Inter,1,4:3,,,90'
3,10/2/20,H,Nikola Milenkovic,ACF Fiorentina,Sampdoria,9,1:2,,1,90'
4,10/18/20,A,Nikola Milenkovic,ACF Fiorentina,Spezia Calcio,15,2:2,,,90'
5,10/25/20,H,Nikola Milenkovic,ACF Fiorentina,Udinese Calcio,13,3:2,1,,90'
6,11/1/20,A,Nikola Milenkovic,ACF Fiorentina,AS Roma,7,2:0,,,90'
7,11/7/20,A,Nikola Milenkovic,ACF Fiorentina,Parma,20,0:0,,,90'
8,11/22/20,H,Nikola Milenkovic,ACF Fiorentina,Benevento,18,0:1,,,90'
9,11/29/20,A,Nikola Milenkovic,ACF Fiorentina,AC Milan,2,2:0,,,90'
10,12/7/20,H,Nikola Milenkovic,ACF Fiorentina,Genoa,11,1:1,1,,90'
11,12/13/20,A,Nikola Milenkovic,ACF Fiorentina,Atalanta BC,3,3:0,,,90'
12,12/16/20,H,Nikola Milenkovic,ACF Fiorentina,Sassuolo,8,1:1,,,90'
13,12/19/20,H,Nikola Milenkovic,ACF Fiorentina,Hellas Verona,10,1:1,,,90'
14,12/22/20,A,Nikola Milenkovic,ACF Fiorentina,Juventus,4,0:3,,,90'
15,1/3/21,H,Nikola Milenkovic,ACF Fiorentina,Bologna,12,0:0,,,90'
17,1/10/21,H,Nikola Milenkovic,ACF Fiorentina,Cagliari Calcio,16,1:0,,,90'
18,1/17/21,A,Nikola Milenkovic,ACF Fiorentina,SSC Napoli,5,6:0,,,85'
19,1/23/21,H,Nikola Milenkovic,ACF Fiorentina,Crotone,19,2:1,,,90'
20,1/29/21,A,Nikola Milenkovic,ACF Fiorentina,Torino,17,1:1,,,71'
22,2/14/21,A,Nikola Milenkovic,ACF Fiorentina,Sampdoria,9,2:1,,,90'
23,2/19/21,H,Nikola Milenkovic,ACF Fiorentina,Spezia Calcio,15,3:0,,,90'
24,2/28/21,A,Nikola Milenkovic,ACF Fiorentina,Udinese Calcio,13,1:0,,,90'
25,3/3/21,H,Nikola Milenkovic,ACF Fiorentina,AS Roma,7,1:2,,,90'
26,3/7/21,H,Nikola Milenkovic,ACF Fiorentina,Parma,20,3:3,1,,90'
27,3/13/21,A,Nikola Milenkovic,ACF Fiorentina,Benevento,18,1:4,,,90'
28,3/21/21,H,Nikola Milenkovic,ACF Fiorentina,AC Milan,2,2:3,,,90'
29,4/3/21,A,Nikola Milenkovic,ACF Fiorentina,Genoa,11,1:1,,,90'
30,4/11/21,H,Nikola Milenkovic,ACF Fiorentina,Atalanta BC,3,2:3,,,90'
31,4/17/21,A,Nikola Milenkovic,ACF Fiorentina,Sassuolo,8,3:1,,,90'
33,4/25/21,H,Nikola Milenkovic,ACF Fiorentina,Juventus,4,1:1,,,90'
34,5/2/21,A,Nikola Milenkovic,ACF Fiorentina,Bologna,12,3:3,,,90'
35,5/8/21,H,Nikola Milenkovic,ACF Fiorentina,Lazio,6,2:0,,,90'
36,5/12/21,A,Nikola Milenkovic,ACF Fiorentina,Cagliari Calcio,16,0:0,,,90'
37,5/16/21,H,Nikola Milenkovic,ACF Fiorentina,SSC Napoli,5,0:2,,,90'
1,9/20/20,A,Fabián Ruiz,SSC Napoli,Parma,20,0:2,,,84'
2,9/27/20,H,Fabián Ruiz,SSC Napoli,Genoa,11,6:0,,,90'
4,10/17/20,H,Fabián Ruiz,SSC Napoli,Atalanta BC,3,4:1,,1,83'
5,10/25/20,A,Fabián Ruiz,SSC Napoli,Benevento,18,1:2,,,88'
6,11/1/20,H,Fabián Ruiz,SSC Napoli,Sassuolo,8,0:2,,,90'
7,11/8/20,A,Fabián Ruiz,SSC Napoli,Bologna,12,0:1,,,90'
8,11/22/20,H,Fabián Ruiz,SSC Napoli,AC Milan,2,1:3,,,90'
9,11/29/20,H,Fabián Ruiz,SSC Napoli,AS Roma,7,4:0,1,,90'
11,12/13/20,H,Fabián Ruiz,SSC Napoli,Sampdoria,9,2:1,,,45'
12,12/16/20,A,Fabián Ruiz,SSC Napoli,Inter,1,1:0,,,16'
13,12/20/20,A,Fabián Ruiz,SSC Napoli,Lazio,6,2:0,,,90'
14,12/23/20,H,Fabián Ruiz,SSC Napoli,Torino,17,1:1,,,19'
15,1/3/21,A,Fabián Ruiz,SSC Napoli,Cagliari Calcio,16,1:4,,,90'
16,1/6/21,H,Fabián Ruiz,SSC Napoli,Spezia Calcio,15,1:2,,,83'
17,1/10/21,A,Fabián Ruiz,SSC Napoli,Udinese Calcio,13,1:2,,,68'
22,2/13/21,H,Fabián Ruiz,SSC Napoli,Juventus,4,1:0,,,26'
23,2/21/21,A,Fabián Ruiz,SSC Napoli,Atalanta BC,3,4:2,,,90'
24,2/28/21,H,Fabián Ruiz,SSC Napoli,Benevento,18,2:0,,,90'
25,3/3/21,A,Fabián Ruiz,SSC Napoli,Sassuolo,8,3:3,,,90'
26,3/7/21,H,Fabián Ruiz,SSC Napoli,Bologna,12,3:1,,,90'
27,3/14/21,A,Fabián Ruiz,SSC Napoli,AC Milan,2,0:1,,,90'
28,3/21/21,A,Fabián Ruiz,SSC Napoli,AS Roma,7,0:2,,,90'
29,4/3/21,H,Fabián Ruiz,SSC Napoli,Crotone,19,4:3,,,90'
3,4/7/21,A,Fabián Ruiz,SSC Napoli,Juventus,4,2:1,,,89'
30,4/11/21,A,Fabián Ruiz,SSC Napoli,Sampdoria,9,0:2,1,,90'
31,4/18/21,H,Fabián Ruiz,SSC Napoli,Inter,1,1:1,,,90'
32,4/22/21,H,Fabián Ruiz,SSC Napoli,Lazio,6,5:2,,,90'
33,4/26/21,A,Fabián Ruiz,SSC Napoli,Torino,17,0:2,,,5'
34,5/2/21,H,Fabián Ruiz,SSC Napoli,Cagliari Calcio,16,1:1,,,81'
35,5/8/21,A,Fabián Ruiz,SSC Napoli,Spezia Calcio,15,1:4,,,90'
36,5/11/21,H,Fabián Ruiz,SSC Napoli,Udinese Calcio,13,5:1,1,,90'
37,5/16/21,A,Fabián Ruiz,SSC Napoli,Fiorentina,14,0:2,,,90'
38,5/23/21,H,Fabián Ruiz,SSC Napoli,Hellas Verona,10,1:1,,,90'
1,9/30/20,A,Giulio Maggiore,Spezia Calcio,Udinese Calcio,13,0:2,,,67'
3,10/4/20,A,Giulio Maggiore,Spezia Calcio,AC Milan,2,3:0,,,90'
8,11/21/20,H,Giulio Maggiore,Spezia Calcio,Atalanta BC,3,0:0,,,45'
9,11/29/20,A,Giulio Maggiore,Spezia Calcio,Cagliari Calcio,16,2:2,,,90'
10,12/5/20,H,Giulio Maggiore,Spezia Calcio,Lazio,6,1:2,,,65'
11,12/12/20,A,Giulio Maggiore,Spezia Calcio,Crotone,19,4:1,,,32'
12,12/16/20,H,Giulio Maggiore,Spezia Calcio,Bologna,12,2:2,,,73'
13,12/20/20,A,Giulio Maggiore,Spezia Calcio,Inter,1,2:1,,,17'
14,12/23/20,H,Giulio Maggiore,Spezia Calcio,Genoa,11,1:2,,,75'
15,1/3/21,H,Giulio Maggiore,Spezia Calcio,Hellas Verona,10,0:1,,,23'
16,1/6/21,A,Giulio Maggiore,Spezia Calcio,SSC Napoli,5,1:2,,,90'
17,1/11/21,H,Giulio Maggiore,Spezia Calcio,Sampdoria,9,2:1,,,10'
18,1/16/21,A,Giulio Maggiore,Spezia Calcio,Torino,17,0:0,,,87'
19,1/23/21,A,Giulio Maggiore,Spezia Calcio,AS Roma,7,4:3,,,58'
20,1/31/21,H,Giulio Maggiore,Spezia Calcio,Udinese Calcio,13,0:1,,,90'
21,2/6/21,A,Giulio Maggiore,Spezia Calcio,Sassuolo,8,1:2,,,90'
22,2/13/21,H,Giulio Maggiore,Spezia Calcio,AC Milan,2,2:0,1,,83'
23,2/19/21,A,Giulio Maggiore,Spezia Calcio,Fiorentina,14,3:0,,,63'
24,2/27/21,H,Giulio Maggiore,Spezia Calcio,Parma,20,2:2,,1,90'
25,3/2/21,A,Giulio Maggiore,Spezia Calcio,Juventus,4,3:0,,,72'
26,3/6/21,H,Giulio Maggiore,Spezia Calcio,Benevento,18,1:1,,,26'
27,3/12/21,A,Giulio Maggiore,Spezia Calcio,Atalanta BC,3,3:1,,,67'
28,3/20/21,H,Giulio Maggiore,Spezia Calcio,Cagliari Calcio,16,2:1,1,,82'
29,4/3/21,A,Giulio Maggiore,Spezia Calcio,Lazio,6,2:1,,,65'
30,4/10/21,H,Giulio Maggiore,Spezia Calcio,Crotone,19,3:2,1,,90'
31,4/18/21,A,Giulio Maggiore,Spezia Calcio,Bologna,12,4:1,,,90'
32,4/21/21,H,Giulio Maggiore,Spezia Calcio,Inter,1,1:1,,,84'
33,4/24/21,A,Giulio Maggiore,Spezia Calcio,Genoa,11,2:0,,,59'
34,5/1/21,A,Giulio Maggiore,Spezia Calcio,Hellas Verona,10,1:1,,,66'
35,5/8/21,H,Giulio Maggiore,Spezia Calcio,SSC Napoli,5,1:4,,,90'
36,5/12/21,A,Giulio Maggiore,Spezia Calcio,Sampdoria,9,2:2,,,87'
37,5/15/21,H,Giulio Maggiore,Spezia Calcio,Torino,17,4:1,,,90'
38,5/23/21,H,Giulio Maggiore,Spezia Calcio,AS Roma,7,2:2,,,19'
1,9/20/20,A,Morten Thorsby,UC Sampdoria,Juventus,4,3:0,,,70'
2,9/26/20,H,Morten Thorsby,UC Sampdoria,Benevento,18,2:3,,,31'
3,10/2/20,A,Morten Thorsby,UC Sampdoria,Fiorentina,14,1:2,,,90'
4,10/17/20,H,Morten Thorsby,UC Sampdoria,Lazio,6,3:0,,,90'
5,10/24/20,A,Morten Thorsby,UC Sampdoria,Atalanta BC,3,1:3,1,,90'
6,11/1/20,H,Morten Thorsby,UC Sampdoria,Genoa,11,1:1,,,90'
7,11/7/20,A,Morten Thorsby,UC Sampdoria,Cagliari Calcio,16,2:0,,,90'
8,11/22/20,H,Morten Thorsby,UC Sampdoria,Bologna,12,1:2,1,,90'
9,11/30/20,A,Morten Thorsby,UC Sampdoria,Torino,17,2:2,,,90'
10,12/6/20,H,Morten Thorsby,UC Sampdoria,AC Milan,2,1:2,,,90'
11,12/13/20,A,Morten Thorsby,UC Sampdoria,SSC Napoli,5,2:1,,,90'
13,12/19/20,H,Morten Thorsby,UC Sampdoria,Crotone,19,3:1,,,82'
14,12/23/20,H,Morten Thorsby,UC Sampdoria,Sassuolo,8,2:3,,,37'
15,1/3/21,A,Morten Thorsby,UC Sampdoria,AS Roma,7,1:0,,,90'
16,1/6/21,H,Morten Thorsby,UC Sampdoria,Inter,1,2:1,,,90'
17,1/11/21,A,Morten Thorsby,UC Sampdoria,Spezia Calcio,15,2:1,,,90'
18,1/16/21,H,Morten Thorsby,UC Sampdoria,Udinese Calcio,13,2:1,,,28'
19,1/24/21,A,Morten Thorsby,UC Sampdoria,Parma,20,0:2,,,90'
20,1/30/21,H,Morten Thorsby,UC Sampdoria,Juventus,4,0:2,,,90'
21,2/7/21,A,Morten Thorsby,UC Sampdoria,Benevento,18,1:1,,,77'
22,2/14/21,H,Morten Thorsby,UC Sampdoria,Fiorentina,14,2:1,,,90'
24,2/28/21,H,Morten Thorsby,UC Sampdoria,Atalanta BC,3,0:2,,,90'
26,3/7/21,H,Morten Thorsby,UC Sampdoria,Cagliari Calcio,16,2:2,,,27'
27,3/14/21,A,Morten Thorsby,UC Sampdoria,Bologna,12,3:1,,,90'
28,3/21/21,H,Morten Thorsby,UC Sampdoria,Torino,17,1:0,,,90'
29,4/3/21,A,Morten Thorsby,UC Sampdoria,AC Milan,2,1:1,,,90'
30,4/11/21,H,Morten Thorsby,UC Sampdoria,SSC Napoli,5,0:2,,,90'
31,4/17/21,H,Morten Thorsby,UC Sampdoria,Hellas Verona,10,3:1,1,,90'
32,4/21/21,A,Morten Thorsby,UC Sampdoria,Crotone,19,0:1,,,90'
33,4/24/21,A,Morten Thorsby,UC Sampdoria,Sassuolo,8,1:0,,,90'
34,5/2/21,H,Morten Thorsby,UC Sampdoria,AS Roma,7,2:0,,1,90'
35,5/8/21,A,Morten Thorsby,UC Sampdoria,Inter,1,5:1,,,45'
37,5/16/21,A,Morten Thorsby,UC Sampdoria,Udinese Calcio,13,0:1,,,90'
1,9/19/20,A,Sasa Lukic,Torino FC,Fiorentina,14,1:0,,,21'
2,9/26/20,H,Sasa Lukic,Torino FC,Atalanta BC,3,2:4,,,26'
4,10/18/20,H,Sasa Lukic,Torino FC,Cagliari Calcio,16,2:3,,1,90'
5,10/23/20,A,Sasa Lukic,Torino FC,Sassuolo,8,3:3,1,,90'
6,11/1/20,H,Sasa Lukic,Torino FC,Lazio,6,3:4,1,,90'
3,11/4/20,A,Sasa Lukic,Torino FC,Genoa,11,1:2,1,,90'
7,11/8/20,H,Sasa Lukic,Torino FC,Crotone,19,0:0,,,90'
10,12/5/20,A,Sasa Lukic,Torino FC,Juventus,4,2:1,,,16'
11,12/12/20,H,Sasa Lukic,Torino FC,Udinese Calcio,13,2:3,,,45'
12,12/17/20,A,Sasa Lukic,Torino FC,AS Roma,7,3:1,,,45'
13,12/20/20,H,Sasa Lukic,Torino FC,Bologna,12,1:1,,,90'
14,12/23/20,A,Sasa Lukic,Torino FC,SSC Napoli,5,1:1,,,89'
15,1/3/21,A,Sasa Lukic,Torino FC,Parma,20,0:3,,,90'
16,1/6/21,H,Sasa Lukic,Torino FC,Hellas Verona,10,1:1,,,78'
17,1/9/21,A,Sasa Lukic,Torino FC,AC Milan,2,2:0,,,90'
18,1/16/21,H,Sasa Lukic,Torino FC,Spezia Calcio,15,0:0,,,90'
19,1/22/21,A,Sasa Lukic,Torino FC,Benevento,18,2:2,,,74'
20,1/29/21,H,Sasa Lukic,Torino FC,Fiorentina,14,1:1,,,76'
21,2/6/21,A,Sasa Lukic,Torino FC,Atalanta BC,3,3:3,,,55'
