player,team,team_position,opponent,opponent_position,goals,assists
Miguel Almirón,Southampton,15,Southampton,15,2,
Miguel Almirón,Chelsea,4,Chelsea,4,,
Miguel Almirón,Man Utd,2,Man Utd,2,,
Miguel Almirón,Wolves,13,Wolves,13,,
Miguel Almirón,Brighton,16,Brighton,16,,
Miguel Almirón,Spurs,7,Spurs,7,,
Miguel Almirón,Burnley,17,Burnley,17,,
Miguel Almirón,West Ham,6,West Ham,6,,
Miguel Almirón,Liverpool,3,Liverpool,3,,
Miguel Almirón,Arsenal,8,Arsenal,8,,
Miguel Almirón,Leicester,5,Leicester,5,,
Miguel Almirón,Man City,1,Man City,1,,
Miguel Almirón,Sheff Utd,20,Sheff Utd,20,,
Miguel Almirón,Fulham,18,Fulham,18,,
Scott McTominay,Crystal Palace,14,Crystal Palace,14,,
Scott McTominay,Spurs,7,Spurs,7,,
Scott McTominay,Newcastle,12,Newcastle,12,,
Scott McTominay,Chelsea,4,Chelsea,4,,
Scott McTominay,Arsenal,8,Arsenal,8,,
Scott McTominay,Everton,10,Everton,10,,
Scott McTominay,West Brom,19,West Brom,19,,
Scott McTominay,West Ham,6,West Ham,6,,
Scott McTominay,Man City,1,Man City,1,,
Scott McTominay,Sheff Utd,20,Sheff Utd,20,,
Scott McTominay,Leeds,9,Leeds,9,2,1
Scott McTominay,Leicester,5,Leicester,5,,
Scott McTominay,Wolves,13,Wolves,13,,
Scott McTominay,Aston Villa,11,Aston Villa,11,,
Scott McTominay,Burnley,17,Burnley,17,,
Scott McTominay,Liverpool,3,Liverpool,3,,
Scott McTominay,Fulham,18,Fulham,18,,
Scott McTominay,Arsenal,8,Arsenal,8,,
Scott McTominay,Southampton,15,Southampton,15,1,
Scott McTominay,Everton,10,Everton,10,1,
Scott McTominay,West Brom,19,West Brom,19,,
Scott McTominay,Chelsea,4,Chelsea,4,,
Scott McTominay,Crystal Palace,14,Crystal Palace,14,,
Scott McTominay,Man City,1,Man City,1,,
Scott McTominay,West Ham,6,West Ham,6,,
Scott McTominay,Brighton,16,Brighton,16,,
Scott McTominay,Spurs,7,Spurs,7,,
Scott McTominay,Burnley,17,Burnley,17,,
Scott McTominay,Leeds,9,Leeds,9,,
Scott McTominay,Aston Villa,11,Aston Villa,11,,
Scott McTominay,Liverpool,3,Liverpool,3,,
Scott McTominay,Fulham,18,Fulham,18,,
Sergio Agüero,Arsenal,8,Arsenal,8,,
Sergio Agüero,West Ham,6,West Ham,6,,
Sergio Agüero,West Brom,19,West Brom,19,,
Sergio Agüero,Newcastle,12,Newcastle,12,,
Sergio Agüero,Chelsea,4,Chelsea,4,,
Sergio Agüero,West Ham,6,West Ham,6,,
Sergio Agüero,Southampton,15,Southampton,15,,
Sergio Agüero,Fulham,18,Fulham,18,1,
Sergio Agüero,Leicester,5,Leicester,5,,
Sergio Agüero,Crystal Palace,14,Crystal Palace,14,1,
Sergio Agüero,Chelsea,4,Chelsea,4,,1
Sergio Agüero,Everton,10,Everton,10,2,
John Stones,Wolves,13,Wolves,13,,
John Stones,Burnley,17,Burnley,17,,
John Stones,Fulham,18,Fulham,18,,
John Stones,Man Utd,2,Man Utd,2,,
John Stones,Southampton,15,Southampton,15,,
John Stones,Newcastle,12,Newcastle,12,,
John Stones,Chelsea,4,Chelsea,4,,
John Stones,Brighton,16,Brighton,16,,
John Stones,Crystal Palace,14,Crystal Palace,14,2,
John Stones,Aston Villa,11,Aston Villa,11,,
John Stones,West Brom,19,West Brom,19,,
John Stones,Burnley,17,Burnley,17,,
John Stones,Liverpool,3,Liverpool,3,,
John Stones,Spurs,7,Spurs,7,,
John Stones,Arsenal,8,Arsenal,8,,
John Stones,West Ham,6,West Ham,6,1,
John Stones,Man Utd,2,Man Utd,2,,
John Stones,Fulham,18,Fulham,18,1,
John Stones,Leeds,9,Leeds,9,,
John Stones,Aston Villa,11,Aston Villa,11,,
John Stones,Brighton,16,Brighton,16,,
John Stones,Everton,10,Everton,10,,
Olivier Giroud,West Brom,19,West Brom,19,,
Olivier Giroud,Burnley,17,Burnley,17,,
Olivier Giroud,Sheff Utd,20,Sheff Utd,20,,
Olivier Giroud,Newcastle,12,Newcastle,12,,
Olivier Giroud,Spurs,7,Spurs,7,,
Olivier Giroud,Leeds,9,Leeds,9,1,
Olivier Giroud,Everton,10,Everton,10,,
Olivier Giroud,Wolves,13,Wolves,13,1,
Olivier Giroud,Aston Villa,11,Aston Villa,11,1,
Olivier Giroud,Fulham,18,Fulham,18,,
Olivier Giroud,Wolves,13,Wolves,13,,
Olivier Giroud,Sheff Utd,20,Sheff Utd,20,,
Olivier Giroud,Newcastle,12,Newcastle,12,1,
Olivier Giroud,Man Utd,2,Man Utd,2,,
Olivier Giroud,Brighton,16,Brighton,16,,
Olivier Giroud,Arsenal,8,Arsenal,8,,
Olivier Giroud,Leicester,5,Leicester,5,,
Pascal Groß,Chelsea,4,Chelsea,4,,
Pascal Groß,Man Utd,2,Man Utd,2,,
Pascal Groß,Everton,10,Everton,10,,
Pascal Groß,Crystal Palace,14,Crystal Palace,14,,
Pascal Groß,West Brom,19,West Brom,19,,
Pascal Groß,Spurs,7,Spurs,7,,1
Pascal Groß,Burnley,17,Burnley,17,,
Pascal Groß,Aston Villa,11,Aston Villa,11,,1
Pascal Groß,Liverpool,3,Liverpool,3,1,
Pascal Groß,Southampton,15,Southampton,15,1,
Pascal Groß,Leicester,5,Leicester,5,,
Pascal Groß,Fulham,18,Fulham,18,,
Pascal Groß,West Ham,6,West Ham,6,,
Pascal Groß,Arsenal,8,Arsenal,8,,
Pascal Groß,Leeds,9,Leeds,9,,
Pascal Groß,Fulham,18,Fulham,18,,
Pascal Groß,Spurs,7,Spurs,7,,1
Pascal Groß,Liverpool,3,Liverpool,3,,
Pascal Groß,Burnley,17,Burnley,17,,1
Pascal Groß,Aston Villa,11,Aston Villa,11,,
Pascal Groß,Crystal Palace,14,Crystal Palace,14,,
Pascal Groß,West Brom,19,West Brom,19,,
Pascal Groß,Leicester,5,Leicester,5,,
Pascal Groß,Southampton,15,Southampton,15,,1
Pascal Groß,Newcastle,12,Newcastle,12,,1
Pascal Groß,Man Utd,2,Man Utd,2,,
Pascal Groß,Everton,10,Everton,10,,
Pascal Groß,Chelsea,4,Chelsea,4,,
Pascal Groß,Sheff Utd,20,Sheff Utd,20,,
Pascal Groß,Leeds,9,Leeds,9,1,
Pascal Groß,Wolves,13,Wolves,13,,1
Pascal Groß,West Ham,6,West Ham,6,,
Pascal Groß,Man City,1,Man City,1,,1
Pascal Groß,Arsenal,8,Arsenal,8,,
John McGinn,Sheff Utd,20,Sheff Utd,20,,
John McGinn,Fulham,18,Fulham,18,,2
John McGinn,Liverpool,3,Liverpool,3,1,1
John McGinn,Leicester,5,Leicester,5,,1
John McGinn,Leeds,9,Leeds,9,,
John McGinn,Southampton,15,Southampton,15,,
John McGinn,Arsenal,8,Arsenal,8,,
John McGinn,Brighton,16,Brighton,16,,
John McGinn,West Ham,6,West Ham,6,,
John McGinn,Wolves,13,Wolves,13,,1
John McGinn,Burnley,17,Burnley,17,,
John McGinn,West Brom,19,West Brom,19,,
John McGinn,Crystal Palace,14,Crystal Palace,14,,
John McGinn,Chelsea,4,Chelsea,4,,
John McGinn,Man Utd,2,Man Utd,2,,
John McGinn,Man City,1,Man City,1,,
John McGinn,Burnley,17,Burnley,17,,
John McGinn,Southampton,15,Southampton,15,,
John McGinn,West Ham,6,West Ham,6,,
John McGinn,Arsenal,8,Arsenal,8,,
John McGinn,Brighton,16,Brighton,16,,
John McGinn,Leicester,5,Leicester,5,,
John McGinn,Leeds,9,Leeds,9,,
John McGinn,Sheff Utd,20,Sheff Utd,20,,
John McGinn,Wolves,13,Wolves,13,,
John McGinn,Newcastle,12,Newcastle,12,,
John McGinn,Spurs,7,Spurs,7,,
John McGinn,Fulham,18,Fulham,18,,
John McGinn,Liverpool,3,Liverpool,3,,1
John McGinn,Man City,1,Man City,1,1,
John McGinn,West Brom,19,West Brom,19,,
John McGinn,Everton,10,Everton,10,,
John McGinn,Man Utd,2,Man Utd,2,,
John McGinn,Everton,10,Everton,10,,
John McGinn,Crystal Palace,14,Crystal Palace,14,1,
John McGinn,Spurs,7,Spurs,7,,
John McGinn,Chelsea,4,Chelsea,4,,
Ben Chilwell,Crystal Palace,14,Crystal Palace,14,1,1
Ben Chilwell,Southampton,15,Southampton,15,,1
Ben Chilwell,Man Utd,2,Man Utd,2,,
Ben Chilwell,Burnley,17,Burnley,17,,
Ben Chilwell,Sheff Utd,20,Sheff Utd,20,1,
Ben Chilwell,Newcastle,12,Newcastle,12,,
Ben Chilwell,Spurs,7,Spurs,7,,
Ben Chilwell,Leeds,9,Leeds,9,,
Ben Chilwell,Everton,10,Everton,10,,
Ben Chilwell,Wolves,13,Wolves,13,,1
Ben Chilwell,West Ham,6,West Ham,6,,
Ben Chilwell,Arsenal,8,Arsenal,8,,
Ben Chilwell,Aston Villa,11,Aston Villa,11,,1
Ben Chilwell,Man City,1,Man City,1,,
Ben Chilwell,Fulham,18,Fulham,18,,
Ben Chilwell,Leicester,5,Leicester,5,,
Ben Chilwell,Wolves,13,Wolves,13,,
Ben Chilwell,Sheff Utd,20,Sheff Utd,20,,
Ben Chilwell,Man Utd,2,Man Utd,2,,
Ben Chilwell,Liverpool,3,Liverpool,3,,
Ben Chilwell,Leeds,9,Leeds,9,,
Ben Chilwell,Crystal Palace,14,Crystal Palace,14,,
Ben Chilwell,West Ham,6,West Ham,6,,1
Ben Chilwell,Fulham,18,Fulham,18,,
Ben Chilwell,Arsenal,8,Arsenal,8,,
Ben Chilwell,Leicester,5,Leicester,5,,
Ben Chilwell,Aston Villa,11,Aston Villa,11,1,
Paul Pogba,Crystal Palace,14,Crystal Palace,14,,
Paul Pogba,Brighton,16,Brighton,16,,
Paul Pogba,Spurs,7,Spurs,7,,
Paul Pogba,Newcastle,12,Newcastle,12,,
Paul Pogba,Chelsea,4,Chelsea,4,,
Paul Pogba,Arsenal,8,Arsenal,8,,
Paul Pogba,Everton,10,Everton,10,,
Paul Pogba,West Ham,6,West Ham,6,1,
Paul Pogba,Man City,1,Man City,1,,
Paul Pogba,Sheff Utd,20,Sheff Utd,20,,
Paul Pogba,Leicester,5,Leicester,5,,
Paul Pogba,Wolves,13,Wolves,13,,
Paul Pogba,Aston Villa,11,Aston Villa,11,,1
Paul Pogba,Burnley,17,Burnley,17,1,
Paul Pogba,Liverpool,3,Liverpool,3,,
Paul Pogba,Fulham,18,Fulham,18,1,
Paul Pogba,Sheff Utd,20,Sheff Utd,20,,
Paul Pogba,Arsenal,8,Arsenal,8,,
Paul Pogba,Everton,10,Everton,10,,
Paul Pogba,Brighton,16,Brighton,16,,1
Paul Pogba,Spurs,7,Spurs,7,,1
Paul Pogba,Burnley,17,Burnley,17,,1
Paul Pogba,Leeds,9,Leeds,9,,
Paul Pogba,Aston Villa,11,Aston Villa,11,,1
Paul Pogba,Liverpool,3,Liverpool,3,,
Paul Pogba,Fulham,18,Fulham,18,,
Allan Saint-Maximin,West Ham,6,West Ham,6,,
Allan Saint-Maximin,Brighton,16,Brighton,16,,
Allan Saint-Maximin,Burnley,17,Burnley,17,1,1
Allan Saint-Maximin,Man Utd,2,Man Utd,2,,
Allan Saint-Maximin,Wolves,13,Wolves,13,,
Allan Saint-Maximin,Everton,10,Everton,10,,
Allan Saint-Maximin,Southampton,15,Southampton,15,,
Allan Saint-Maximin,Chelsea,4,Chelsea,4,,
