player,team,team_position,opponent,opponent_position,goals,assists
Mikel Oyarzabal,Real Valladolid,19,Real Valladolid,19,,
Mikel Oyarzabal,Real Madrid,2,Real Madrid,2,,
Mikel Oyarzabal,Elche CF,17,Elche CF,17,,
Mikel Oyarzabal,Valencia,13,Valencia,13,,
Mikel Oyarzabal,Getafe,15,Getafe,15,1,1
Mikel Oyarzabal,Real Betis,6,Real Betis,6,1,1
Mikel Oyarzabal,SD Huesca,18,SD Huesca,18,2,
Mikel Oyarzabal,Celta de Vigo,8,Celta de Vigo,8,1,
Mikel Oyarzabal,Granada CF,9,Granada CF,9,1,
Mikel Oyarzabal,Cádiz CF,12,Cádiz CF,12,,
Mikel Oyarzabal,Villarreal,7,Villarreal,7,1,
Mikel Oyarzabal,Athletic,10,Athletic,10,,1
Mikel Oyarzabal,CA Osasuna,11,CA Osasuna,11,,
Mikel Oyarzabal,Sevilla FC,4,Sevilla FC,4,,1
Mikel Oyarzabal,Real Betis,6,Real Betis,6,1,
Mikel Oyarzabal,Villarreal,7,Villarreal,7,,
Mikel Oyarzabal,Cádiz CF,12,Cádiz CF,12,2,
Mikel Oyarzabal,Getafe,15,Getafe,15,,
Mikel Oyarzabal,Alavés,16,Alavés,16,,1
Mikel Oyarzabal,Real Madrid,2,Real Madrid,2,,
Mikel Oyarzabal,Levante,14,Levante,14,,1
Mikel Oyarzabal,Granada CF,9,Granada CF,9,,
Mikel Oyarzabal,FC Barcelona,3,FC Barcelona,3,,
Mikel Oyarzabal,Athletic,10,Athletic,10,,
Mikel Oyarzabal,Valencia,13,Valencia,13,,1
Mikel Oyarzabal,Sevilla FC,4,Sevilla FC,4,,
Mikel Oyarzabal,Celta de Vigo,8,Celta de Vigo,8,,
Mikel Oyarzabal,SD Eibar,20,SD Eibar,20,,
Mikel Oyarzabal,SD Huesca,18,SD Huesca,18,,
Mikel Oyarzabal,Elche CF,17,Elche CF,17,1,
Mikel Oyarzabal,Atlético Madrid,1,Atlético Madrid,1,,
Mikel Oyarzabal,Real Valladolid,19,Real Valladolid,19,,1
Mikel Oyarzabal,CA Osasuna,11,CA Osasuna,11,,
Carlos Soler,Real Betis,6,Real Betis,6,,
Carlos Soler,Villarreal,7,Villarreal,7,,1
Carlos Soler,Elche CF,17,Elche CF,17,,
Carlos Soler,Getafe,15,Getafe,15,1,
Carlos Soler,Real Madrid,2,Real Madrid,2,3,
Carlos Soler,Alavés,16,Alavés,16,,1
Carlos Soler,Atlético Madrid,1,Atlético Madrid,1,,
Carlos Soler,SD Eibar,20,SD Eibar,20,,
Carlos Soler,Athletic,10,Athletic,10,1,1
Carlos Soler,FC Barcelona,3,FC Barcelona,3,,1
Carlos Soler,Sevilla FC,4,Sevilla FC,4,,
Carlos Soler,Granada CF,9,Granada CF,9,,
Carlos Soler,Cádiz CF,12,Cádiz CF,12,,
Carlos Soler,Real Valladolid,19,Real Valladolid,19,1,
Carlos Soler,CA Osasuna,11,CA Osasuna,11,,
Carlos Soler,Atlético Madrid,1,Atlético Madrid,1,,
Carlos Soler,Elche CF,17,Elche CF,17,,
Carlos Soler,Athletic,10,Athletic,10,,1
Carlos Soler,Real Madrid,2,Real Madrid,2,,
Carlos Soler,Celta de Vigo,8,Celta de Vigo,8,,
Carlos Soler,Getafe,15,Getafe,15,,
Carlos Soler,Villarreal,7,Villarreal,7,1,
Carlos Soler,Granada CF,9,Granada CF,9,,
Carlos Soler,Cádiz CF,12,Cádiz CF,12,,
Carlos Soler,Real Sociedad,5,Real Sociedad,5,,
Carlos Soler,Real Betis,6,Real Betis,6,1,
Carlos Soler,Alavés,16,Alavés,16,,
Carlos Soler,FC Barcelona,3,FC Barcelona,3,1,1
Carlos Soler,Real Valladolid,19,Real Valladolid,19,,1
Carlos Soler,Sevilla FC,4,Sevilla FC,4,,
Carlos Soler,SD Eibar,20,SD Eibar,20,2,1
Carlos Soler,SD Huesca,18,SD Huesca,18,,
Joselu,Real Betis,6,Real Betis,6,,
Joselu,Granada CF,9,Granada CF,9,1,
Joselu,Getafe,15,Getafe,15,,
Joselu,Athletic,10,Athletic,10,,
Joselu,Elche CF,17,Elche CF,17,,
Joselu,Real Valladolid,19,Real Valladolid,19,,
Joselu,FC Barcelona,3,FC Barcelona,3,,
Joselu,Levante,14,Levante,14,,
Joselu,Valencia,13,Valencia,13,,
Joselu,Real Madrid,2,Real Madrid,2,1,
Joselu,Real Sociedad,5,Real Sociedad,5,,
Joselu,SD Huesca,18,SD Huesca,18,,
Joselu,Celta de Vigo,8,Celta de Vigo,8,,
Joselu,SD Eibar,20,SD Eibar,20,,1
Joselu,CA Osasuna,11,CA Osasuna,11,,
Joselu,Atlético Madrid,1,Atlético Madrid,1,,
Joselu,Cádiz CF,12,Cádiz CF,12,1,
Joselu,Sevilla FC,4,Sevilla FC,4,,
Joselu,Real Madrid,2,Real Madrid,2,1,
Joselu,Getafe,15,Getafe,15,,
Joselu,Real Valladolid,19,Real Valladolid,19,1,
Joselu,FC Barcelona,3,FC Barcelona,3,,
Joselu,Real Sociedad,5,Real Sociedad,5,,
Joselu,CA Osasuna,11,CA Osasuna,11,,
Joselu,Real Betis,6,Real Betis,6,1,
Joselu,Cádiz CF,12,Cádiz CF,12,1,
Joselu,Atlético Madrid,1,Atlético Madrid,1,,
Joselu,Celta de Vigo,8,Celta de Vigo,8,,
Joselu,Athletic,10,Athletic,10,,
Joselu,SD Huesca,18,SD Huesca,18,,
Joselu,Villarreal,7,Villarreal,7,1,1
Joselu,Valencia,13,Valencia,13,,
Joselu,SD Eibar,20,SD Eibar,20,,
Joselu,Levante,14,Levante,14,1,
Joselu,Elche CF,17,Elche CF,17,1,1
Joselu,Granada CF,9,Granada CF,9,1,
Joselu,Sevilla FC,4,Sevilla FC,4,,
Ante Budimir,Atlético Madrid,1,Atlético Madrid,1,1,
Ante Budimir,Sevilla FC,4,Sevilla FC,4,,
Ante Budimir,SD Huesca,18,SD Huesca,18,,
Ante Budimir,FC Barcelona,3,FC Barcelona,3,,
Ante Budimir,Real Betis,6,Real Betis,6,,
Ante Budimir,Real Valladolid,19,Real Valladolid,19,1,
Ante Budimir,Villarreal,7,Villarreal,7,,
Ante Budimir,Elche CF,17,Elche CF,17,,
Ante Budimir,Alavés,16,Alavés,16,,
Ante Budimir,Real Sociedad,5,Real Sociedad,5,,
Ante Budimir,Real Madrid,2,Real Madrid,2,,
Ante Budimir,Granada CF,9,Granada CF,9,,
Ante Budimir,Granada CF,9,Granada CF,9,2,
Ante Budimir,SD Eibar,20,SD Eibar,20,1,
Ante Budimir,Levante,14,Levante,14,1,
Ante Budimir,Sevilla FC,4,Sevilla FC,4,,
Ante Budimir,Alavés,16,Alavés,16,,
Ante Budimir,FC Barcelona,3,FC Barcelona,3,,
Ante Budimir,Real Valladolid,19,Real Valladolid,19,,
Ante Budimir,SD Huesca,18,SD Huesca,18,,
Ante Budimir,Getafe,15,Getafe,15,,
Ante Budimir,Villarreal,7,Villarreal,7,1,
Ante Budimir,Elche CF,17,Elche CF,17,,
Ante Budimir,Valencia,13,Valencia,13,,
Ante Budimir,Celta de Vigo,8,Celta de Vigo,8,,
Ante Budimir,Real Madrid,2,Real Madrid,2,,
Ante Budimir,Athletic,10,Athletic,10,1,
Ante Budimir,Cádiz CF,12,Cádiz CF,12,2,
Ante Budimir,Atlético Madrid,1,Atlético Madrid,1,1,
Ante Budimir,Real Sociedad,5,Real Sociedad,5,,
Borja Iglesias,Alavés,16,Alavés,16,,
Borja Iglesias,Real Valladolid,19,Real Valladolid,19,,
Borja Iglesias,Getafe,15,Getafe,15,,
Borja Iglesias,Valencia,13,Valencia,13,,
Borja Iglesias,Real Sociedad,5,Real Sociedad,5,,
Borja Iglesias,Atlético Madrid,1,Atlético Madrid,1,,
Borja Iglesias,Athletic,10,Athletic,10,,
Borja Iglesias,SD Eibar,20,SD Eibar,20,,
Borja Iglesias,CA Osasuna,11,CA Osasuna,11,1,
Borja Iglesias,Villarreal,7,Villarreal,7,,
Borja Iglesias,Granada CF,9,Granada CF,9,,
Borja Iglesias,Sevilla FC,4,Sevilla FC,4,,
Borja Iglesias,Celta de Vigo,8,Celta de Vigo,8,,
Borja Iglesias,CA Osasuna,11,CA Osasuna,11,1,
Borja Iglesias,FC Barcelona,3,FC Barcelona,3,1,
Borja Iglesias,Getafe,15,Getafe,15,1,
Borja Iglesias,Alavés,16,Alavés,16,2,
Borja Iglesias,Sevilla FC,4,Sevilla FC,4,,
Borja Iglesias,Levante,14,Levante,14,,
Borja Iglesias,Elche CF,17,Elche CF,17,1,
Borja Iglesias,Valencia,13,Valencia,13,,
Borja Iglesias,Athletic,10,Athletic,10,,
Borja Iglesias,Real Madrid,2,Real Madrid,2,,
Borja Iglesias,Real Valladolid,19,Real Valladolid,19,,
Borja Iglesias,Granada CF,9,Granada CF,9,2,
Borja Iglesias,SD Eibar,20,SD Eibar,20,,
Borja Iglesias,SD Huesca,18,SD Huesca,18,1,
Borja Iglesias,Celta de Vigo,8,Celta de Vigo,8,1,
Ángel Correa,Granada CF,9,Granada CF,9,1,2
Ángel Correa,SD Huesca,18,SD Huesca,18,,
Ángel Correa,Villarreal,7,Villarreal,7,,
Ángel Correa,Celta de Vigo,8,Celta de Vigo,8,,
Ángel Correa,Real Betis,6,Real Betis,6,,
Ángel Correa,CA Osasuna,11,CA Osasuna,11,,1
Ángel Correa,Cádiz CF,12,Cádiz CF,12,,1
Ángel Correa,FC Barcelona,3,FC Barcelona,3,,1
Ángel Correa,Valencia,13,Valencia,13,,
Ángel Correa,Real Valladolid,19,Real Valladolid,19,,
Ángel Correa,Real Madrid,2,Real Madrid,2,,
Ángel Correa,Elche CF,17,Elche CF,17,,
Ángel Correa,Real Sociedad,5,Real Sociedad,5,,
Ángel Correa,Getafe,15,Getafe,15,,
Ángel Correa,Alavés,16,Alavés,16,,
Ángel Correa,Sevilla FC,4,Sevilla FC,4,1,
Ángel Correa,SD Eibar,20,SD Eibar,20,,
Ángel Correa,Valencia,13,Valencia,13,1,
Ángel Correa,Cádiz CF,12,Cádiz CF,12,,1
Ángel Correa,Celta de Vigo,8,Celta de Vigo,8,,
Ángel Correa,Granada CF,9,Granada CF,9,1,
Ángel Correa,Levante,14,Levante,14,,
Ángel Correa,Levante,14,Levante,14,,
Ángel Correa,Villarreal,7,Villarreal,7,,
Ángel Correa,Real Madrid,2,Real Madrid,2,,
Ángel Correa,Athletic,10,Athletic,10,,
Ángel Correa,Getafe,15,Getafe,15,,
Ángel Correa,Alavés,16,Alavés,16,,
Ángel Correa,Sevilla FC,4,Sevilla FC,4,,
Ángel Correa,Real Betis,6,Real Betis,6,,1
Ángel Correa,SD Eibar,20,SD Eibar,20,2,1
Ángel Correa,SD Huesca,18,SD Huesca,18,1,
Ángel Correa,Athletic,10,Athletic,10,,
Ángel Correa,Elche CF,17,Elche CF,17,,
Ángel Correa,FC Barcelona,3,FC Barcelona,3,,
Ángel Correa,Real Sociedad,5,Real Sociedad,5,1,
Ángel Correa,CA Osasuna,11,CA Osasuna,11,,
Ángel Correa,Real Valladolid,19,Real Valladolid,19,1,
Brais Méndez,SD Eibar,20,SD Eibar,20,,
Brais Méndez,Valencia,13,Valencia,13,,
Brais Méndez,Real Valladolid,19,Real Valladolid,19,,
Brais Méndez,Levante,14,Levante,14,,
Brais Méndez,Real Sociedad,5,Real Sociedad,5,,
Brais Méndez,Elche CF,17,Elche CF,17,,
Brais Méndez,Sevilla FC,4,Sevilla FC,4,,
Brais Méndez,Granada CF,9,Granada CF,9,,
Brais Méndez,Athletic,10,Athletic,10,,
Brais Méndez,Cádiz CF,12,Cádiz CF,12,1,
Brais Méndez,Alavés,16,Alavés,16,2,
Brais Méndez,Getafe,15,Getafe,15,,
Brais Méndez,SD Huesca,18,SD Huesca,18,,
Brais Méndez,Real Madrid,2,Real Madrid,2,,
Brais Méndez,Villarreal,7,Villarreal,7,,
Brais Méndez,Real Betis,6,Real Betis,6,,
Brais Méndez,SD Eibar,20,SD Eibar,20,1,
Brais Méndez,Granada CF,9,Granada CF,9,,
Brais Méndez,Atlético Madrid,1,Atlético Madrid,1,,
Brais Méndez,Elche CF,17,Elche CF,17,1,
Brais Méndez,Real Valladolid,19,Real Valladolid,19,,
Brais Méndez,SD Huesca,18,SD Huesca,18,,
Brais Méndez,Athletic,10,Athletic,10,,
Brais Méndez,Real Madrid,2,Real Madrid,2,,
Brais Méndez,Alavés,16,Alavés,16,,
Brais Méndez,Sevilla FC,4,Sevilla FC,4,1,
Brais Méndez,Cádiz CF,12,Cádiz CF,12,,
Brais Méndez,Real Sociedad,5,Real Sociedad,5,,
Brais Méndez,CA Osasuna,11,CA Osasuna,11,,
Brais Méndez,Levante,14,Levante,14,1,
Brais Méndez,Villarreal,7,Villarreal,7,1,
Brais Méndez,Getafe,15,Getafe,15,,
Brais Méndez,FC Barcelona,3,FC Barcelona,3,,
Brais Méndez,Real Betis,6,Real Betis,6,1,
Roberto Soldado,Athletic,10,Athletic,10,,
Roberto Soldado,Alavés,16,Alavés,16,1,
Roberto Soldado,Cádiz CF,12,Cádiz CF,12,,
Roberto Soldado,Sevilla FC,4,Sevilla FC,4,,
Roberto Soldado,Real Sociedad,5,Real Sociedad,5,,
Roberto Soldado,Real Valladolid,19,Real Valladolid,19,,
Roberto Soldado,Celta de Vigo,8,Celta de Vigo,8,,
Roberto Soldado,SD Huesca,18,SD Huesca,18,,
Roberto Soldado,Elche CF,17,Elche CF,17,,
Roberto Soldado,Real Betis,6,Real Betis,6,2,
Roberto Soldado,Real Madrid,2,Real Madrid,2,,
Roberto Soldado,Valencia,13,Valencia,13,,
Roberto Soldado,SD Eibar,20,SD Eibar,20,,
Roberto Soldado,FC Barcelona,3,FC Barcelona,3,,
Roberto Soldado,CA Osasuna,11,CA Osasuna,11,,
Roberto Soldado,Villarreal,7,Villarreal,7,1,
Roberto Soldado,CA Osasuna,11,CA Osasuna,11,,
Roberto Soldado,Celta de Vigo,8,Celta de Vigo,8,,
Roberto Soldado,Levante,14,Levante,14,1,
Roberto Soldado,Elche CF,17,Elche CF,17,,
Roberto Soldado,Athletic,10,Athletic,10,,
Roberto Soldado,Real Sociedad,5,Real Sociedad,5,,
Roberto Soldado,Valencia,13,Valencia,13,1,
Roberto Soldado,Villarreal,7,Villarreal,7,,
Roberto Soldado,SD Eibar,20,SD Eibar,20,2,
Roberto Soldado,Sevilla FC,4,Sevilla FC,4,1,
Roberto Soldado,FC Barcelona,3,FC Barcelona,3,,
Roberto Soldado,Cádiz CF,12,Cádiz CF,12,,
Roberto Soldado,Getafe,15,Getafe,15,,
Sergio Canales,Alavés,16,Alavés,16,,1
Sergio Canales,Real Valladolid,19,Real Valladolid,19,,
Sergio Canales,Real Madrid,2,Real Madrid,2,,1
Sergio Canales,Getafe,15,Getafe,15,,
Sergio Canales,Valencia,13,Valencia,13,1,
Sergio Canales,Real Sociedad,5,Real Sociedad,5,,
Sergio Canales,Atlético Madrid,1,Atlético Madrid,1,,
Sergio Canales,Elche CF,17,Elche CF,17,,2
Sergio Canales,FC Barcelona,3,FC Barcelona,3,,
Sergio Canales,Levante,14,Levante,14,2,
Sergio Canales,Sevilla FC,4,Sevilla FC,4,1,
Sergio Canales,SD Huesca,18,SD Huesca,18,,
Sergio Canales,Celta de Vigo,8,Celta de Vigo,8,2,
Sergio Canales,Real Sociedad,5,Real Sociedad,5,1,
Sergio Canales,CA Osasuna,11,CA Osasuna,11,,
Sergio Canales,FC Barcelona,3,FC Barcelona,3,,
Sergio Canales,Villarreal,7,Villarreal,7,,1
Sergio Canales,Getafe,15,Getafe,15,,
Sergio Canales,Cádiz CF,12,Cádiz CF,12,,
Sergio Canales,Alavés,16,Alavés,16,,1
Sergio Canales,Sevilla FC,4,Sevilla FC,4,,
Sergio Canales,Levante,14,Levante,14,,
Sergio Canales,Elche CF,17,Elche CF,17,,
Sergio Canales,Atlético Madrid,1,Atlético Madrid,1,,
Sergio Canales,Valencia,13,Valencia,13,1,
Sergio Canales,Athletic,10,Athletic,10,,
Sergio Canales,Real Madrid,2,Real Madrid,2,,
Sergio Canales,Real Valladolid,19,Real Valladolid,19,,
Sergio Canales,Granada CF,9,Granada CF,9,,
Sergio Canales,SD Eibar,20,SD Eibar,20,,
Sergio Canales,SD Huesca,18,SD Huesca,18,,
Álex Berenguer,Alavés,16,Alavés,16,,
Álex Berenguer,Levante,14,Levante,14,1,
Álex Berenguer,CA Osasuna,11,CA Osasuna,11,,
Álex Berenguer,Sevilla FC,4,Sevilla FC,4,,
Álex Berenguer,Real Valladolid,19,Real Valladolid,19,,
Álex Berenguer,Real Betis,6,Real Betis,6,1,
Álex Berenguer,Getafe,15,Getafe,15,,1
Álex Berenguer,Celta de Vigo,8,Celta de Vigo,8,,
Álex Berenguer,Valencia,13,Valencia,13,,
Álex Berenguer,Real Madrid,2,Real Madrid,2,,
Álex Berenguer,SD Huesca,18,SD Huesca,18,,
Álex Berenguer,Villarreal,7,Villarreal,7,,
Álex Berenguer,Real Sociedad,5,Real Sociedad,5,,
Álex Berenguer,Elche CF,17,Elche CF,17,,
Álex Berenguer,FC Barcelona,3,FC Barcelona,3,,1
Álex Berenguer,Getafe,15,Getafe,15,1,
Álex Berenguer,FC Barcelona,3,FC Barcelona,3,,
Álex Berenguer,Valencia,13,Valencia,13,,
Álex Berenguer,Cádiz CF,12,Cádiz CF,12,2,
Álex Berenguer,Villarreal,7,Villarreal,7,1,
Álex Berenguer,Levante,14,Levante,14,,1
Álex Berenguer,Granada CF,9,Granada CF,9,1,
Álex Berenguer,Atlético Madrid,1,Atlético Madrid,1,,
Álex Berenguer,Celta de Vigo,8,Celta de Vigo,8,,
Álex Berenguer,SD Eibar,20,SD Eibar,20,,
Álex Berenguer,Real Sociedad,5,Real Sociedad,5,,1
Álex Berenguer,Alavés,16,Alavés,16,,
Álex Berenguer,Real Betis,6,Real Betis,6,,
Álex Berenguer,Atlético Madrid,1,Atlético Madrid,1,1,
Álex Berenguer,Real Valladolid,19,Real Valladolid,19,,
Álex Berenguer,Sevilla FC,4,Sevilla FC,4,,
Álex Berenguer,CA Osasuna,11,CA Osasuna,11,,1
Álex Berenguer,SD Huesca,18,SD Huesca,18,,
Álex Berenguer,Real Madrid,2,Real Madrid,2,,
Álex Berenguer,Elche CF,17,Elche CF,17,,
Álvaro Negredo,CA Osasuna,11,CA Osasuna,11,,
Álvaro Negredo,SD Huesca,18,SD Huesca,18,1,
Álvaro Negredo,Sevilla FC,4,Sevilla FC,4,,1
Álvaro Negredo,Athletic,10,Athletic,10,,
Álvaro Negredo,Real Madrid,2,Real Madrid,2,,1
Álvaro Negredo,Villarreal,7,Villarreal,7,,
Álvaro Negredo,SD Eibar,20,SD Eibar,20,1,1
Álvaro Negredo,Atlético Madrid,1,Atlético Madrid,1,,
Álvaro Negredo,FC Barcelona,3,FC Barcelona,3,1,
Álvaro Negredo,Celta de Vigo,8,Celta de Vigo,8,,
Álvaro Negredo,Getafe,15,Getafe,15,,
Álvaro Negredo,Real Betis,6,Real Betis,6,,
Álvaro Negredo,Real Valladolid,19,Real Valladolid,19,,
Álvaro Negredo,Valencia,13,Valencia,13,,
Álvaro Negredo,Alavés,16,Alavés,16,1,
Álvaro Negredo,Levante,14,Levante,14,,
Álvaro Negredo,Sevilla FC,4,Sevilla FC,4,,
Álvaro Negredo,Atlético Madrid,1,Atlético Madrid,1,2,
Álvaro Negredo,Real Sociedad,5,Real Sociedad,5,,
Álvaro Negredo,Athletic,10,Athletic,10,,
Álvaro Negredo,FC Barcelona,3,FC Barcelona,3,,
Álvaro Negredo,Real Betis,6,Real Betis,6,,
Álvaro Negredo,SD Eibar,20,SD Eibar,20,1,
Álvaro Negredo,Alavés,16,Alavés,16,,
Álvaro Negredo,Villarreal,7,Villarreal,7,,
Álvaro Negredo,Valencia,13,Valencia,13,,
Álvaro Negredo,Getafe,15,Getafe,15,,
Álvaro Negredo,Celta de Vigo,8,Celta de Vigo,8,,
Álvaro Negredo,Real Madrid,2,Real Madrid,2,,
Álvaro Negredo,Real Valladolid,19,Real Valladolid,19,,
Álvaro Negredo,Granada CF,9,Granada CF,9,,1
Álvaro Negredo,SD Huesca,18,SD Huesca,18,,
Álvaro Negredo,CA Osasuna,11,CA Osasuna,11,,
Álvaro Negredo,Elche CF,17,Elche CF,17,,
Álvaro Negredo,Levante,14,Levante,14,1,
Portu,Real Valladolid,19,Real Valladolid,19,,
Portu,Real Madrid,2,Real Madrid,2,,
Portu,Elche CF,17,Elche CF,17,1,
Portu,Valencia,13,Valencia,13,,
Portu,Getafe,15,Getafe,15,1,
Portu,Real Betis,6,Real Betis,6,1,
Portu,SD Huesca,18,SD Huesca,18,1,
Portu,Celta de Vigo,8,Celta de Vigo,8,,2
Portu,Granada CF,9,Granada CF,9,,
Portu,Cádiz CF,12,Cádiz CF,12,,
Portu,Villarreal,7,Villarreal,7,,
Portu,Alavés,16,Alavés,16,,
Portu,SD Eibar,20,SD Eibar,20,,
Portu,FC Barcelona,3,FC Barcelona,3,,1
Portu,Levante,14,Levante,14,,
Portu,Atlético Madrid,1,Atlético Madrid,1,,
Portu,Athletic,10,Athletic,10,1,
Portu,CA Osasuna,11,CA Osasuna,11,,
Portu,Sevilla FC,4,Sevilla FC,4,,
Portu,Real Betis,6,Real Betis,6,,
Portu,Villarreal,7,Villarreal,7,,
Portu,Getafe,15,Getafe,15,,
Portu,Alavés,16,Alavés,16,1,
Portu,Real Madrid,2,Real Madrid,2,1,
Portu,Levante,14,Levante,14,,
Portu,Granada CF,9,Granada CF,9,,
Portu,FC Barcelona,3,FC Barcelona,3,,
Portu,Athletic,10,Athletic,10,,
Portu,Valencia,13,Valencia,13,,
Portu,Sevilla FC,4,Sevilla FC,4,,
Portu,Celta de Vigo,8,Celta de Vigo,8,1,
Portu,SD Eibar,20,SD Eibar,20,,
Portu,SD Huesca,18,SD Huesca,18,,
Portu,Elche CF,17,Elche CF,17,,
Portu,Atlético Madrid,1,Atlético Madrid,1,,
Portu,Real Valladolid,19,Real Valladolid,19,,
Portu,CA Osasuna,11,CA Osasuna,11,,
Jorge Molina,Alavés,16,Alavés,16,,
Jorge Molina,Atlético Madrid,1,Atlético Madrid,1,1,
Jorge Molina,Cádiz CF,12,Cádiz CF,12,,
Jorge Molina,Getafe,15,Getafe,15,,
Jorge Molina,Levante,14,Levante,14,,
Jorge Molina,Real Sociedad,5,Real Sociedad,5,,
Jorge Molina,Real Valladolid,19,Real Valladolid,19,,
Jorge Molina,Celta de Vigo,8,Celta de Vigo,8,,
Jorge Molina,SD Huesca,18,SD Huesca,18,1,
Jorge Molina,Elche CF,17,Elche CF,17,,
Jorge Molina,Real Betis,6,Real Betis,6,,
Jorge Molina,Real Madrid,2,Real Madrid,2,,
Jorge Molina,Valencia,13,Valencia,13,1,
Jorge Molina,SD Eibar,20,SD Eibar,20,,
Jorge Molina,Villarreal,7,Villarreal,7,,
Jorge Molina,CA Osasuna,11,CA Osasuna,11,,
Jorge Molina,Levante,14,Levante,14,,1
Jorge Molina,Atlético Madrid,1,Atlético Madrid,1,,
Jorge Molina,SD Huesca,18,SD Huesca,18,,
Jorge Molina,Elche CF,17,Elche CF,17,,
Jorge Molina,Athletic,10,Athletic,10,1,
Jorge Molina,Real Sociedad,5,Real Sociedad,5,,
Jorge Molina,Valencia,13,Valencia,13,,1
Jorge Molina,Villarreal,7,Villarreal,7,,
Jorge Molina,Real Valladolid,19,Real Valladolid,19,1,
Jorge Molina,SD Eibar,20,SD Eibar,20,,
Jorge Molina,Sevilla FC,4,Sevilla FC,4,,
Jorge Molina,FC Barcelona,3,FC Barcelona,3,1,
Jorge Molina,Cádiz CF,12,Cádiz CF,12,,
Jorge Molina,Real Betis,6,Real Betis,6,,
Jorge Molina,Real Madrid,2,Real Madrid,2,1,
Jorge Molina,Alavés,16,Alavés,16,1,
Jorge Molina,Getafe,15,Getafe,15,,
Nolito,SD Eibar,20,SD Eibar,20,,
Nolito,Valencia,13,Valencia,13,,1
Nolito,Real Valladolid,19,Real Valladolid,19,,
Nolito,FC Barcelona,3,FC Barcelona,3,,
Nolito,CA Osasuna,11,CA Osasuna,11,,
Nolito,Atlético Madrid,1,Atlético Madrid,1,,
Nolito,Levante,14,Levante,14,,
Nolito,Real Sociedad,5,Real Sociedad,5,,
Nolito,Elche CF,17,Elche CF,17,,
Nolito,Sevilla FC,4,Sevilla FC,4,1,
Nolito,Granada CF,9,Granada CF,9,1,
Nolito,Athletic,10,Athletic,10,,
Nolito,Cádiz CF,12,Cádiz CF,12,1,
Nolito,Alavés,16,Alavés,16,,
Nolito,Getafe,15,Getafe,15,,
Nolito,SD Huesca,18,SD Huesca,18,1,1
Nolito,Real Madrid,2,Real Madrid,2,,
Nolito,Real Betis,6,Real Betis,6,,
Nolito,SD Eibar,20,SD Eibar,20,,
Nolito,Granada CF,9,Granada CF,9,,
Nolito,Atlético Madrid,1,Atlético Madrid,1,,
Nolito,Elche CF,17,Elche CF,17,,2
Nolito,Valencia,13,Valencia,13,,
Nolito,SD Huesca,18,SD Huesca,18,1,1
Nolito,Athletic,10,Athletic,10,,
Nolito,Real Madrid,2,Real Madrid,2,,
Nolito,Alavés,16,Alavés,16,1,1
Nolito,Sevilla FC,4,Sevilla FC,4,,
Nolito,Cádiz CF,12,Cádiz CF,12,,
Nolito,Real Sociedad,5,Real Sociedad,5,,
Nolito,CA Osasuna,11,CA Osasuna,11,,
Nolito,Levante,14,Levante,14,,
Nolito,Villarreal,7,Villarreal,7,,
Nolito,Getafe,15,Getafe,15,1,
Nolito,FC Barcelona,3,FC Barcelona,3,,
Nolito,Real Betis,6,Real Betis,6,,
João Félix,Granada CF,9,Granada CF,9,1,1
João Félix,SD Huesca,18,SD Huesca,18,,
João Félix,Villarreal,7,Villarreal,7,,
João Félix,Celta de Vigo,8,Celta de Vigo,8,,1
João Félix,Real Betis,6,Real Betis,6,,
João Félix,CA Osasuna,11,CA Osasuna,11,2,
João Félix,Cádiz CF,12,Cádiz CF,12,2,1
João Félix,FC Barcelona,3,FC Barcelona,3,,
João Félix,Valencia,13,Valencia,13,,
João Félix,Real Valladolid,19,Real Valladolid,19,,
João Félix,Real Madrid,2,Real Madrid,2,,
João Félix,Elche CF,17,Elche CF,17,,
João Félix,Getafe,15,Getafe,15,,
João Félix,Alavés,16,Alavés,16,,1
João Félix,Sevilla FC,4,Sevilla FC,4,,
João Félix,SD Eibar,20,SD Eibar,20,,
João Félix,Valencia,13,Valencia,13,1,1
João Félix,Cádiz CF,12,Cádiz CF,12,,
João Félix,Levante,14,Levante,14,,
João Félix,Levante,14,Levante,14,,
João Félix,Villarreal,7,Villarreal,7,1,
João Félix,Real Madrid,2,Real Madrid,2,,
João Félix,Athletic,10,Athletic,10,,
João Félix,Getafe,15,Getafe,15,,
João Félix,Real Betis,6,Real Betis,6,,
João Félix,Athletic,10,Athletic,10,,
João Félix,Elche CF,17,Elche CF,17,,
João Félix,FC Barcelona,3,FC Barcelona,3,,
João Félix,Real Sociedad,5,Real Sociedad,5,,
João Félix,CA Osasuna,11,CA Osasuna,11,,1
João Félix,Real Valladolid,19,Real Valladolid,19,,
Maxi Gómez,Levante,14,Levante,14,1,
Maxi Gómez,Celta de Vigo,8,Celta de Vigo,8,1,
Maxi Gómez,SD Huesca,18,SD Huesca,18,,
Maxi Gómez,Real Sociedad,5,Real Sociedad,5,1,
Maxi Gómez,Real Betis,6,Real Betis,6,,
Maxi Gómez,Villarreal,7,Villarreal,7,,
Maxi Gómez,Getafe,15,Getafe,15,,1
Maxi Gómez,Real Madrid,2,Real Madrid,2,,1
Maxi Gómez,Atlético Madrid,1,Atlético Madrid,1,,
