match_day,date,venue,player,team,opponent,opponent_position,result,goals,assists,minutes_played
14,12/20/20,A,Antonio Sanabria,Real Betis Balompié,Granada CF,9,2:0,,,64'
15,12/23/20,H,Antonio Sanabria,Real Betis Balompié,Cádiz CF,12,1:0,,,84'
16,12/29/20,A,Antonio Sanabria,Real Betis Balompié,Levante,14,4:3,,,53'
18,1/11/21,A,Antonio Sanabria,Real Betis Balompié,SD Huesca,18,0:2,1,,21'
20,1/23/21,A,Antonio Sanabria,Real Betis Balompié,Real Sociedad,5,2:2,,,23'
5,10/4/20,A,Lucas Vázquez,Real Madrid,Levante,14,0:2,,,21'
6,10/17/20,H,Lucas Vázquez,Real Madrid,Cádiz CF,12,0:1,,,45'
7,10/24/20,A,Lucas Vázquez,Real Madrid,Barcelona,3,1:3,,,47'
8,10/31/20,H,Lucas Vázquez,Real Madrid,SD Huesca,18,4:1,,1,52'
9,11/8/20,A,Lucas Vázquez,Real Madrid,Valencia,13,4:1,,,90'
10,11/21/20,A,Lucas Vázquez,Real Madrid,Villarreal,7,1:1,,,90'
11,11/28/20,H,Lucas Vázquez,Real Madrid,Alavés,16,1:2,,,90'
12,12/5/20,A,Lucas Vázquez,Real Madrid,Sevilla FC,4,0:1,,,90'
13,12/12/20,H,Lucas Vázquez,Real Madrid,Atlético Madrid,1,2:0,,,90'
19,12/15/20,H,Lucas Vázquez,Real Madrid,Athletic,10,3:1,,,75'
14,12/20/20,A,Lucas Vázquez,Real Madrid,SD Eibar,20,1:3,1,,90'
15,12/23/20,H,Lucas Vázquez,Real Madrid,Granada CF,9,2:0,,,78'
16,12/30/20,A,Lucas Vázquez,Real Madrid,Elche CF,17,1:1,,,77'
17,1/2/21,H,Lucas Vázquez,Real Madrid,Celta de Vigo,8,2:0,1,1,90'
18,1/9/21,A,Lucas Vázquez,Real Madrid,CA Osasuna,11,0:0,,,90'
20,1/23/21,A,Lucas Vázquez,Real Madrid,Alavés,16,1:4,,1,90'
23,2/14/21,H,Lucas Vázquez,Real Madrid,Valencia,13,2:0,,1,62'
24,2/20/21,A,Lucas Vázquez,Real Madrid,Real Valladolid,19,0:1,,,90'
25,3/1/21,H,Lucas Vázquez,Real Madrid,Real Sociedad,5,1:1,,1,90'
26,3/7/21,A,Lucas Vázquez,Real Madrid,Atlético Madrid,1,1:1,,,90'
27,3/13/21,H,Lucas Vázquez,Real Madrid,Elche CF,17,2:1,,,90'
28,3/20/21,A,Lucas Vázquez,Real Madrid,Celta de Vigo,8,1:3,,,90'
29,4/3/21,H,Lucas Vázquez,Real Madrid,SD Eibar,20,2:0,,,90'
30,4/10/21,H,Lucas Vázquez,Real Madrid,Barcelona,3,2:1,,1,43'
3,9/26/20,H,Tete Morente,Elche CF,Real Sociedad,5,0:3,,,90'
4,9/30/20,A,Tete Morente,Elche CF,SD Eibar,20,0:1,,,90'
5,10/3/20,H,Tete Morente,Elche CF,SD Huesca,18,0:0,,,90'
6,10/18/20,A,Tete Morente,Elche CF,Alavés,16,0:2,1,1,90'
7,10/23/20,H,Tete Morente,Elche CF,Valencia,13,2:1,,,45'
9,11/6/20,H,Tete Morente,Elche CF,Celta de Vigo,8,1:1,,,90'
10,11/21/20,A,Tete Morente,Elche CF,Levante,14,1:1,1,,90'
11,11/28/20,H,Tete Morente,Elche CF,Cádiz CF,12,1:1,,,90'
12,12/6/20,A,Tete Morente,Elche CF,Villarreal,7,0:0,,,87'
13,12/13/20,H,Tete Morente,Elche CF,Granada CF,9,0:1,,,90'
14,12/19/20,A,Tete Morente,Elche CF,Atlético Madrid,1,3:1,,1,90'
15,12/22/20,H,Tete Morente,Elche CF,CA Osasuna,11,2:2,,,45'
16,12/30/20,H,Tete Morente,Elche CF,Real Madrid,2,1:1,,,16'
17,1/3/21,A,Tete Morente,Elche CF,Athletic,10,1:0,,,66'
20,1/24/21,H,Tete Morente,Elche CF,Barcelona,3,0:2,,,16'
21,1/30/21,A,Tete Morente,Elche CF,Valencia,13,1:0,,,90'
23,2/12/21,A,Tete Morente,Elche CF,Celta de Vigo,8,3:1,,,59'
24,2/20/21,H,Tete Morente,Elche CF,SD Eibar,20,1:0,,,90'
1,2/24/21,A,Tete Morente,Elche CF,Barcelona,3,3:0,,,30'
25,2/28/21,A,Tete Morente,Elche CF,Granada CF,9,2:1,,,72'
26,3/6/21,H,Tete Morente,Elche CF,Sevilla FC,4,2:1,,,76'
27,3/13/21,A,Tete Morente,Elche CF,Real Madrid,2,2:1,,1,75'
2,3/17/21,A,Tete Morente,Elche CF,Sevilla FC,4,2:0,,,21'
28,3/21/21,A,Tete Morente,Elche CF,Getafe,15,1:1,,,77'
29,4/4/21,H,Tete Morente,Elche CF,Real Betis,6,1:1,,1,72'
30,4/9/21,A,Tete Morente,Elche CF,SD Huesca,18,3:1,,,64'
33,4/18/21,A,Tete Morente,Elche CF,CA Osasuna,11,2:0,,,25'
31,4/21/21,H,Tete Morente,Elche CF,Real Valladolid,19,1:1,,,73'
32,4/24/21,H,Tete Morente,Elche CF,Levante,14,1:0,,1,70'
34,5/1/21,H,Tete Morente,Elche CF,Atlético Madrid,1,0:1,,,45'
1,9/13/20,A,Joaquín,Real Betis Balompié,Alavés,16,0:1,,,66'
2,9/20/20,H,Joaquín,Real Betis Balompié,Real Valladolid,19,2:0,,,69'
3,9/26/20,H,Joaquín,Real Betis Balompié,Real Madrid,2,2:3,,,62'
5,10/3/20,A,Joaquín,Real Betis Balompié,Valencia,13,0:2,,1,80'
6,10/18/20,H,Joaquín,Real Betis Balompié,Real Sociedad,5,0:3,,,58'
7,10/24/20,A,Joaquín,Real Betis Balompié,Atlético Madrid,1,2:0,,,25'
8,11/1/20,H,Joaquín,Real Betis Balompié,Elche CF,17,3:1,,,65'
9,11/7/20,A,Joaquín,Real Betis Balompié,Barcelona,3,5:2,,,63'
10,11/23/20,A,Joaquín,Real Betis Balompié,Athletic,10,4:0,,,71'
11,11/30/20,H,Joaquín,Real Betis Balompié,SD Eibar,20,0:2,,,90'
12,12/6/20,A,Joaquín,Real Betis Balompié,CA Osasuna,11,0:2,,1,8'
13,12/13/20,H,Joaquín,Real Betis Balompié,Villarreal,7,1:1,,,7'
15,12/23/20,H,Joaquín,Real Betis Balompié,Cádiz CF,12,1:0,,,75'
20,1/23/21,A,Joaquín,Real Betis Balompié,Real Sociedad,5,2:2,1,1,13'
21,2/1/21,H,Joaquín,Real Betis Balompié,CA Osasuna,11,1:0,,,58'
24,2/19/21,H,Joaquín,Real Betis Balompié,Getafe,15,1:0,,,27'
25,2/28/21,A,Joaquín,Real Betis Balompié,Cádiz CF,12,0:1,,,30'
26,3/8/21,H,Joaquín,Real Betis Balompié,Alavés,16,3:2,1,,45'
27,3/14/21,A,Joaquín,Real Betis Balompié,Sevilla FC,4,1:0,,,26'
28,3/19/21,H,Joaquín,Real Betis Balompié,Levante,14,2:0,,,1'
29,4/4/21,A,Joaquín,Real Betis Balompié,Elche CF,17,1:1,,,18'
30,4/11/21,H,Joaquín,Real Betis Balompié,Atlético Madrid,1,1:1,,,63'
33,4/18/21,H,Joaquín,Real Betis Balompié,Valencia,13,2:2,,2,64'
32,4/24/21,A,Joaquín,Real Betis Balompié,Real Madrid,2,0:0,,,59'
34,5/2/21,A,Joaquín,Real Betis Balompié,Real Valladolid,19,1:1,,,19'
35,5/10/21,H,Joaquín,Real Betis Balompié,Granada CF,9,2:1,,,72'
37,5/16/21,H,Joaquín,Real Betis Balompié,SD Huesca,18,1:0,,,59'
2,9/20/20,H,David Silva,Real Sociedad,Real Madrid,2,0:0,,,28'
3,9/26/20,A,David Silva,Real Sociedad,Elche CF,17,0:3,,,77'
4,9/29/20,H,David Silva,Real Sociedad,Valencia,13,0:1,,,67'
5,10/3/20,H,David Silva,Real Sociedad,Getafe,15,3:0,,,83'
6,10/18/20,A,David Silva,Real Sociedad,Real Betis,6,0:3,,,84'
7,10/25/20,H,David Silva,Real Sociedad,SD Huesca,18,4:1,,2,76'
8,11/1/20,A,David Silva,Real Sociedad,Celta de Vigo,8,1:4,1,,79'
9,11/8/20,H,David Silva,Real Sociedad,Granada CF,9,2:0,,,90'
10,11/22/20,A,David Silva,Real Sociedad,Cádiz CF,12,0:1,,,90'
13,12/13/20,H,David Silva,Real Sociedad,SD Eibar,20,1:1,,,21'
15,12/22/20,H,David Silva,Real Sociedad,Atlético Madrid,1,0:2,,,75'
22,2/7/21,H,David Silva,Real Sociedad,Cádiz CF,12,4:1,,,27'
23,2/14/21,A,David Silva,Real Sociedad,Getafe,15,0:1,,,87'
24,2/21/21,H,David Silva,Real Sociedad,Alavés,16,4:0,,2,80'
25,3/1/21,A,David Silva,Real Sociedad,Real Madrid,2,1:1,,,85'
26,3/7/21,H,David Silva,Real Sociedad,Levante,14,1:0,,,81'
27,3/14/21,A,David Silva,Real Sociedad,Granada CF,9,1:0,,,28'
34,5/1/21,A,David Silva,Real Sociedad,SD Huesca,18,1:0,,,25'
35,5/7/21,H,David Silva,Real Sociedad,Elche CF,17,2:0,,,90'
37,5/16/21,H,David Silva,Real Sociedad,Real Valladolid,19,4:1,1,1,61'
38,5/22/21,A,David Silva,Real Sociedad,CA Osasuna,11,0:1,,,74'
1,9/13/20,A,David Ferreiro,SD Huesca,Villarreal,7,1:1,,,62'
2,9/20/20,H,David Ferreiro,SD Huesca,Cádiz CF,12,0:2,,,73'
3,9/26/20,A,David Ferreiro,SD Huesca,Valencia,13,1:1,,1,90'
4,9/30/20,H,David Ferreiro,SD Huesca,Atlético Madrid,1,0:0,,,82'
5,10/3/20,A,David Ferreiro,SD Huesca,Elche CF,17,0:0,,,90'
6,10/18/20,H,David Ferreiro,SD Huesca,Real Valladolid,19,2:2,,,90'
7,10/25/20,A,David Ferreiro,SD Huesca,Real Sociedad,5,4:1,,,56'
8,10/31/20,A,David Ferreiro,SD Huesca,Real Madrid,2,4:1,1,,45'
9,11/7/20,H,David Ferreiro,SD Huesca,SD Eibar,20,1:1,,,83'
10,11/20/20,A,David Ferreiro,SD Huesca,CA Osasuna,11,1:1,,,86'
11,11/28/20,H,David Ferreiro,SD Huesca,Sevilla FC,4,0:1,,,30'
12,12/6/20,A,David Ferreiro,SD Huesca,Granada CF,9,3:3,,1,86'
13,12/12/20,H,David Ferreiro,SD Huesca,Alavés,16,1:0,,,89'
14,12/18/20,A,David Ferreiro,SD Huesca,Athletic,10,2:0,,,72'
15,12/22/20,H,David Ferreiro,SD Huesca,Levante,14,1:1,,,70'
16,12/30/20,A,David Ferreiro,SD Huesca,Celta de Vigo,8,2:1,,,90'
17,1/3/21,H,David Ferreiro,SD Huesca,Barcelona,3,0:1,,,18'
18,1/11/21,H,David Ferreiro,SD Huesca,Real Betis,6,0:2,,,52'
19,1/20/21,A,David Ferreiro,SD Huesca,Getafe,15,1:0,,,28'
21,1/29/21,A,David Ferreiro,SD Huesca,Real Valladolid,19,1:3,,,15'
22,2/6/21,H,David Ferreiro,SD Huesca,Real Madrid,2,1:2,,,4'
23,2/13/21,A,David Ferreiro,SD Huesca,Sevilla FC,4,1:0,,,30'
24,2/21/21,H,David Ferreiro,SD Huesca,Granada CF,9,3:2,,,87'
25,2/27/21,A,David Ferreiro,SD Huesca,SD Eibar,20,1:1,,,90'
26,3/7/21,H,David Ferreiro,SD Huesca,Celta de Vigo,8,3:4,1,,90'
27,3/15/21,A,David Ferreiro,SD Huesca,Barcelona,3,4:1,,,78'
28,3/20/21,H,David Ferreiro,SD Huesca,CA Osasuna,11,0:0,,,90'
29,4/2/21,A,David Ferreiro,SD Huesca,Levante,14,0:2,,1,73'
30,4/9/21,H,David Ferreiro,SD Huesca,Elche CF,17,3:1,,1,80'
33,4/18/21,A,David Ferreiro,SD Huesca,Alavés,16,1:0,,,77'
31,4/22/21,A,David Ferreiro,SD Huesca,Atlético Madrid,1,2:0,,,27'
32,4/25/21,H,David Ferreiro,SD Huesca,Getafe,15,0:2,,,90'
34,5/1/21,H,David Ferreiro,SD Huesca,Real Sociedad,5,1:0,,,68'
35,5/8/21,A,David Ferreiro,SD Huesca,Cádiz CF,12,2:1,,,90'
36,5/12/21,H,David Ferreiro,SD Huesca,Athletic,10,1:0,,,85'
37,5/16/21,A,David Ferreiro,SD Huesca,Real Betis,6,1:0,,,90'
38,5/22/21,H,David Ferreiro,SD Huesca,Valencia,13,0:0,,,85'
1,9/12/20,A,Kike Barja,CA Osasuna,Cádiz CF,12,0:2,,,5'
2,9/19/20,A,Kike Barja,CA Osasuna,Getafe,15,1:0,,,14'
5,10/4/20,H,Kike Barja,CA Osasuna,Celta de Vigo,8,2:0,,1,64'
6,10/18/20,A,Kike Barja,CA Osasuna,SD Eibar,20,0:0,,,67'
7,10/24/20,H,Kike Barja,CA Osasuna,Athletic,10,1:0,,1,16'
8,10/31/20,H,Kike Barja,CA Osasuna,Atlético Madrid,1,1:3,,,22'
10,11/20/20,H,Kike Barja,CA Osasuna,SD Huesca,18,1:1,,,6'
11,11/29/20,A,Kike Barja,CA Osasuna,Barcelona,3,4:0,,,16'
12,12/6/20,H,Kike Barja,CA Osasuna,Real Betis,6,0:2,,,17'
13,12/11/20,A,Kike Barja,CA Osasuna,Real Valladolid,19,3:2,,,1'
14,12/19/20,H,Kike Barja,CA Osasuna,Villarreal,7,1:3,,,18'
15,12/22/20,A,Kike Barja,CA Osasuna,Elche CF,17,2:2,,,2'
16,12/31/20,H,Kike Barja,CA Osasuna,Alavés,16,1:1,,,1'
17,1/3/21,A,Kike Barja,CA Osasuna,Real Sociedad,5,1:1,,,67'
4,1/12/21,A,Kike Barja,CA Osasuna,Granada CF,9,2:0,,,19'
19,1/21/21,A,Kike Barja,CA Osasuna,Valencia,13,1:1,,,15'
20,1/24/21,H,Kike Barja,CA Osasuna,Granada CF,9,3:1,,1,81'
21,2/1/21,A,Kike Barja,CA Osasuna,Real Betis,6,1:0,,,64'
22,2/7/21,H,Kike Barja,CA Osasuna,SD Eibar,20,2:1,,,63'
23,2/14/21,A,Kike Barja,CA Osasuna,Levante,14,0:1,,1,19'
24,2/22/21,H,Kike Barja,CA Osasuna,Sevilla FC,4,0:2,,,64'
25,2/27/21,A,Kike Barja,CA Osasuna,Alavés,16,0:1,1,,23'
26,3/6/21,H,Kike Barja,CA Osasuna,Barcelona,3,0:2,,,62'
27,3/13/21,H,Kike Barja,CA Osasuna,Real Valladolid,19,0:0,,,90'
28,3/20/21,A,Kike Barja,CA Osasuna,SD Huesca,18,0:0,,,90'
29,4/3/21,H,Kike Barja,CA Osasuna,Getafe,15,0:0,,,77'
30,4/11/21,A,Kike Barja,CA Osasuna,Villarreal,7,1:2,,,76'
33,4/18/21,H,Kike Barja,CA Osasuna,Elche CF,17,2:0,1,,75'
32,4/25/21,A,Kike Barja,CA Osasuna,Celta de Vigo,8,2:1,,,45'
34,5/1/21,A,Kike Barja,CA Osasuna,Real Madrid,2,2:0,,,9'
35,5/8/21,A,Kike Barja,CA Osasuna,Athletic,10,2:2,,,88'
37,5/16/21,A,Kike Barja,CA Osasuna,Atlético Madrid,1,2:1,,,77'
38,5/22/21,H,Kike Barja,CA Osasuna,Real Sociedad,5,0:1,,,80'
1,9/13/20,A,Mikel Merino,Real Sociedad,Real Valladolid,19,1:1,,,90'
2,9/20/20,H,Mikel Merino,Real Sociedad,Real Madrid,2,0:0,,,90'
3,9/26/20,A,Mikel Merino,Real Sociedad,Elche CF,17,0:3,,2,90'
4,9/29/20,H,Mikel Merino,Real Sociedad,Valencia,13,0:1,,,90'
5,10/3/20,H,Mikel Merino,Real Sociedad,Getafe,15,3:0,1,,90'
6,10/18/20,A,Mikel Merino,Real Sociedad,Real Betis,6,0:3,,,90'
7,10/25/20,H,Mikel Merino,Real Sociedad,SD Huesca,18,4:1,,,27'
9,11/8/20,H,Mikel Merino,Real Sociedad,Granada CF,9,2:0,,,45'
10,11/22/20,A,Mikel Merino,Real Sociedad,Cádiz CF,12,0:1,,,84'
11,11/29/20,H,Mikel Merino,Real Sociedad,Villarreal,7,1:1,,,90'
12,12/6/20,A,Mikel Merino,Real Sociedad,Alavés,16,0:0,,,90'
13,12/13/20,H,Mikel Merino,Real Sociedad,SD Eibar,20,1:1,,,58'
19,12/16/20,A,Mikel Merino,Real Sociedad,Barcelona,3,2:1,,,90'
14,12/19/20,A,Mikel Merino,Real Sociedad,Levante,14,2:1,,,90'
15,12/22/20,H,Mikel Merino,Real Sociedad,Atlético Madrid,1,0:2,,,90'
16,12/31/20,A,Mikel Merino,Real Sociedad,Athletic,10,0:1,,,90'
17,1/3/21,H,Mikel Merino,Real Sociedad,CA Osasuna,11,1:1,,,90'
18,1/9/21,A,Mikel Merino,Real Sociedad,Sevilla FC,4,3:2,,,90'
20,1/23/21,H,Mikel Merino,Real Sociedad,Real Betis,6,2:2,,,77'
21,1/30/21,A,Mikel Merino,Real Sociedad,Villarreal,7,1:1,,,90'
22,2/7/21,H,Mikel Merino,Real Sociedad,Cádiz CF,12,4:1,,1,90'
23,2/14/21,A,Mikel Merino,Real Sociedad,Getafe,15,0:1,,,90'
24,2/21/21,H,Mikel Merino,Real Sociedad,Alavés,16,4:0,,1,66'
26,3/7/21,H,Mikel Merino,Real Sociedad,Levante,14,1:0,1,,90'
27,3/14/21,A,Mikel Merino,Real Sociedad,Granada CF,9,1:0,,,90'
28,3/21/21,H,Mikel Merino,Real Sociedad,Barcelona,3,1:6,,,90'
5,10/4/20,H,Alberto Perea,Cádiz CF,Granada CF,9,1:1,,,45'
7,10/25/20,H,Alberto Perea,Cádiz CF,Villarreal,7,0:0,,,2'
9,11/7/20,A,Alberto Perea,Cádiz CF,Atlético Madrid,1,4:0,,,29'
10,11/22/20,H,Alberto Perea,Cádiz CF,Real Sociedad,5,0:1,,,18'
11,11/28/20,A,Alberto Perea,Cádiz CF,Elche CF,17,1:1,,1,69'
12,12/5/20,H,Alberto Perea,Cádiz CF,Barcelona,3,2:1,,,80'
13,12/14/20,A,Alberto Perea,Cádiz CF,Celta de Vigo,8,4:0,,,90'
14,12/20/20,H,Alberto Perea,Cádiz CF,Getafe,15,0:2,,,90'
15,12/23/20,A,Alberto Perea,Cádiz CF,Real Betis,6,1:0,,,65'
16,12/29/20,H,Alberto Perea,Cádiz CF,Real Valladolid,19,0:0,,,61'
17,1/4/21,A,Alberto Perea,Cádiz CF,Valencia,13,1:1,,,1'
18,1/10/21,H,Alberto Perea,Cádiz CF,Alavés,16,3:1,,,90'
19,1/19/21,H,Alberto Perea,Cádiz CF,Levante,14,2:2,1,,68'
20,1/23/21,A,Alberto Perea,Cádiz CF,Sevilla FC,4,3:0,,,45'
21,1/31/21,H,Alberto Perea,Cádiz CF,Atlético Madrid,1,2:4,,,90'
22,2/7/21,A,Alberto Perea,Cádiz CF,Real Sociedad,5,4:1,,1,90'
23,2/15/21,H,Alberto Perea,Cádiz CF,Athletic,10,0:4,,,45'
24,2/21/21,A,Alberto Perea,Cádiz CF,Barcelona,3,1:1,,,76'
25,2/28/21,H,Alberto Perea,Cádiz CF,Real Betis,6,0:1,,,82'
26,3/6/21,H,Alberto Perea,Cádiz CF,SD Eibar,20,1:0,,,27'
27,3/13/21,A,Alberto Perea,Cádiz CF,Alavés,16,1:1,,,90'
28,3/21/21,A,Alberto Perea,Cádiz CF,Villarreal,7,2:1,,,27'
29,4/4/21,H,Alberto Perea,Cádiz CF,Valencia,13,2:1,,,62'
30,4/10/21,A,Alberto Perea,Cádiz CF,Getafe,15,0:1,,,60'
35,5/8/21,H,Alberto Perea,Cádiz CF,SD Huesca,18,2:1,,,4'
36,5/11/21,A,Alberto Perea,Cádiz CF,CA Osasuna,11,3:2,1,,70'
38,5/21/21,A,Alberto Perea,Cádiz CF,Levante,14,2:2,,1,74'
2,9/19/20,H,Cucho Hernández,Getafe CF,CA Osasuna,11,1:0,,,80'
3,9/26/20,A,Cucho Hernández,Getafe CF,Alavés,16,0:0,,,61'
4,9/29/20,H,Cucho Hernández,Getafe CF,Real Betis,6,3:0,,2,62'
5,10/3/20,A,Cucho Hernández,Getafe CF,Real Sociedad,5,3:0,,,61'
6,10/17/20,H,Cucho Hernández,Getafe CF,Barcelona,3,1:0,,,89'
7,10/25/20,H,Cucho Hernández,Getafe CF,Granada CF,9,0:1,,,90'
8,11/1/20,A,Cucho Hernández,Getafe CF,Valencia,13,2:2,1,,90'
9,11/8/20,H,Cucho Hernández,Getafe CF,Villarreal,7,1:3,,,90'
10,11/22/20,A,Cucho Hernández,Getafe CF,SD Eibar,20,0:0,,,90'
11,11/29/20,H,Cucho Hernández,Getafe CF,Athletic,10,1:1,,1,85'
12,12/5/20,A,Cucho Hernández,Getafe CF,Levante,14,3:0,,,66'
13,12/12/20,H,Cucho Hernández,Getafe CF,Sevilla FC,4,0:1,,,90'
14,12/20/20,A,Cucho Hernández,Getafe CF,Cádiz CF,12,0:2,1,,82'
15,12/23/20,H,Cucho Hernández,Getafe CF,Celta de Vigo,8,1:1,,,57'
22,2/6/21,A,Cucho Hernández,Getafe CF,Sevilla FC,4,3:0,,,12'
1,2/9/21,A,Cucho Hernández,Getafe CF,Real Madrid,2,2:0,,,54'
23,2/14/21,H,Cucho Hernández,Getafe CF,Real Sociedad,5,0:1,,,73'
24,2/19/21,A,Cucho Hernández,Getafe CF,Real Betis,6,1:0,,,88'
25,2/27/21,H,Cucho Hernández,Getafe CF,Valencia,13,3:0,,,17'
26,3/6/21,A,Cucho Hernández,Getafe CF,Real Valladolid,19,2:1,,,31'
27,3/13/21,H,Cucho Hernández,Getafe CF,Atlético Madrid,1,0:0,,,65'
37,5/16/21,H,Cucho Hernández,Getafe CF,Levante,14,2:1,,,15'
38,5/23/21,A,Cucho Hernández,Getafe CF,Granada CF,9,0:0,,,26'
1,9/13/20,A,Dani Gómez,Levante UD,Valencia,13,4:2,,,30'
3,9/27/20,A,Dani Gómez,Levante UD,CA Osasuna,11,1:3,,,4'
5,10/4/20,H,Dani Gómez,Levante UD,Real Madrid,2,0:2,,,22'
6,10/18/20,A,Dani Gómez,Levante UD,Athletic,10,2:0,,,16'
7,10/26/20,H,Dani Gómez,Levante UD,Celta de Vigo,8,1:1,,,29'
9,11/8/20,H,Dani Gómez,Levante UD,Alavés,16,1:1,,,74'
10,11/21/20,H,Dani Gómez,Levante UD,Elche CF,17,1:1,,,65'
11,11/27/20,A,Dani Gómez,Levante UD,Real Valladolid,19,1:1,,,19'
12,12/5/20,H,Dani Gómez,Levante UD,Getafe,15,3:0,1,,60'
13,12/13/20,A,Dani Gómez,Levante UD,Barcelona,3,1:0,,,90'
14,12/19/20,H,Dani Gómez,Levante UD,Real Sociedad,5,2:1,,,86'
15,12/22/20,A,Dani Gómez,Levante UD,SD Huesca,18,1:1,,,32'
16,12/29/20,H,Dani Gómez,Levante UD,Real Betis,6,4:3,,1,72'
17,1/2/21,A,Dani Gómez,Levante UD,Villarreal,7,2:1,,,70'
18,1/10/21,H,Dani Gómez,Levante UD,SD Eibar,20,2:1,,,62'
19,1/19/21,A,Dani Gómez,Levante UD,Cádiz CF,12,2:2,,,19'
20,1/22/21,H,Dani Gómez,Levante UD,Real Valladolid,19,2:2,1,,78'
21,1/30/21,A,Dani Gómez,Levante UD,Real Madrid,2,1:2,,,14'
22,2/6/21,H,Dani Gómez,Levante UD,Granada CF,9,2:2,,,26'
23,2/14/21,H,Dani Gómez,Levante UD,CA Osasuna,11,0:1,,,90'
2,2/17/21,H,Dani Gómez,Levante UD,Atlético Madrid,1,1:1,,,20'
24,2/20/21,A,Dani Gómez,Levante UD,Atlético Madrid,1,0:2,,,28'
25,2/26/21,H,Dani Gómez,Levante UD,Athletic,10,1:1,,,17'
26,3/7/21,A,Dani Gómez,Levante UD,Real Sociedad,5,1:0,,,70'
28,3/19/21,A,Dani Gómez,Levante UD,Real Betis,6,2:0,,,77'
29,4/2/21,H,Dani Gómez,Levante UD,SD Huesca,18,0:2,,,31'
30,4/10/21,A,Dani Gómez,Levante UD,SD Eibar,20,0:1,,,83'
33,4/18/21,H,Dani Gómez,Levante UD,Villarreal,7,1:5,,,19'
31,4/21/21,H,Dani Gómez,Levante UD,Sevilla FC,4,0:1,,,85'
32,4/24/21,A,Dani Gómez,Levante UD,Elche CF,17,1:0,,,34'
35,5/8/21,A,Dani Gómez,Levante UD,Alavés,16,2:2,,1,83'
36,5/11/21,H,Dani Gómez,Levante UD,Barcelona,3,3:3,,,29'
37,5/16/21,A,Dani Gómez,Levante UD,Getafe,15,2:1,,,64'
38,5/21/21,H,Dani Gómez,Levante UD,Cádiz CF,12,2:2,,,67'
1,9/13/20,H,Pau Torres,Villarreal CF,SD Huesca,18,1:1,,,90'
2,9/19/20,H,Pau Torres,Villarreal CF,SD Eibar,20,2:1,,,90'
3,9/27/20,A,Pau Torres,Villarreal CF,Barcelona,3,4:0,,,90'
4,9/30/20,H,Pau Torres,Villarreal CF,Alavés,16,3:1,,,90'
5,10/3/20,A,Pau Torres,Villarreal CF,Atlético Madrid,1,0:0,,,90'
6,10/18/20,H,Pau Torres,Villarreal CF,Valencia,13,2:1,,,90'
7,10/25/20,A,Pau Torres,Villarreal CF,Cádiz CF,12,0:0,,,90'
8,11/2/20,H,Pau Torres,Villarreal CF,Real Valladolid,19,2:0,1,,90'
9,11/8/20,A,Pau Torres,Villarreal CF,Getafe,15,1:3,,,90'
10,11/21/20,H,Pau Torres,Villarreal CF,Real Madrid,2,1:1,,,90'
11,11/29/20,A,Pau Torres,Villarreal CF,Real Sociedad,5,1:1,,,90'
12,12/6/20,H,Pau Torres,Villarreal CF,Elche CF,17,0:0,,,90'
13,12/13/20,A,Pau Torres,Villarreal CF,Real Betis,6,1:1,1,,90'
14,12/19/20,A,Pau Torres,Villarreal CF,CA Osasuna,11,1:3,,,90'
15,12/22/20,H,Pau Torres,Villarreal CF,Athletic,10,1:1,,,90'
16,12/29/20,A,Pau Torres,Villarreal CF,Sevilla FC,4,2:0,,,90'
17,1/2/21,H,Pau Torres,Villarreal CF,Levante,14,2:1,,,90'
18,1/8/21,A,Pau Torres,Villarreal CF,Celta de Vigo,8,0:4,,,90'
19,1/20/21,H,Pau Torres,Villarreal CF,Granada CF,9,2:2,,,90'
20,1/23/21,A,Pau Torres,Villarreal CF,SD Huesca,18,0:0,,,90'
21,1/30/21,H,Pau Torres,Villarreal CF,Real Sociedad,5,1:1,,,90'
22,2/6/21,A,Pau Torres,Villarreal CF,Elche CF,17,2:2,,,90'
23,2/14/21,H,Pau Torres,Villarreal CF,Real Betis,6,1:2,,,90'
24,2/21/21,A,Pau Torres,Villarreal CF,Athletic,10,1:1,,,90'
25,2/28/21,H,Pau Torres,Villarreal CF,Atlético Madrid,1,0:2,,,90'
26,3/5/21,A,Pau Torres,Villarreal CF,Valencia,13,2:1,,,90'
29,4/3/21,A,Pau Torres,Villarreal CF,Granada CF,9,0:3,,,90'
33,4/18/21,A,Pau Torres,Villarreal CF,Levante,14,1:5,,,90'
32,4/25/21,H,Pau Torres,Villarreal CF,Barcelona,3,1:2,,1,90'
34,5/2/21,H,Pau Torres,Villarreal CF,Getafe,15,1:0,,,90'
36,5/13/21,A,Pau Torres,Villarreal CF,Real Valladolid,19,0:2,,1,90'
37,5/16/21,H,Pau Torres,Villarreal CF,Sevilla FC,4,4:0,,,90'
38,5/22/21,A,Pau Torres,Villarreal CF,Real Madrid,2,2:1,,,90'
1,9/12/20,A,Jon Morcillo,Athletic Bilbao,Granada CF,9,2:0,,,90'
3,9/27/20,A,Jon Morcillo,Athletic Bilbao,SD Eibar,20,1:2,,,58'
4,10/1/20,H,Jon Morcillo,Athletic Bilbao,Cádiz CF,12,0:1,,,45'
5,10/4/20,A,Jon Morcillo,Athletic Bilbao,Alavés,16,1:0,,,31'
