player,team,team_position,opponent,opponent_position,goals,assists
Jan Thielmann,SC Freiburg,10,SC Freiburg,10,,
Jan Thielmann,FC Schalke 04,18,FC Schalke 04,18,1,
Jan Thielmann,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Jan Thielmann,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Jan Thielmann,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Jan Thielmann,E. Frankfurt,5,E. Frankfurt,5,,
Jan Thielmann,FC Bayern,1,FC Bayern,1,,
Jan Thielmann,Werder Bremen,17,Werder Bremen,17,,
Jan Thielmann,Bor. Dortmund,3,Bor. Dortmund,3,,
Jan Thielmann,SC Freiburg,10,SC Freiburg,10,,
Jan Thielmann,Hertha BSC,14,Hertha BSC,14,,
Jan Thielmann,FC Schalke 04,18,FC Schalke 04,18,,1
Ryan Sessegnon,Bor. Dortmund,3,Bor. Dortmund,3,,
Ryan Sessegnon,Werder Bremen,17,Werder Bremen,17,,
Ryan Sessegnon,Union Berlin,7,Union Berlin,7,,
Ryan Sessegnon,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Ryan Sessegnon,VfB Stuttgart,9,VfB Stuttgart,9,1,
Ryan Sessegnon,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,1
Ryan Sessegnon,FC Augsburg,13,FC Augsburg,13,,
Ryan Sessegnon,Bay. Leverkusen,6,Bay. Leverkusen,6,,1
Ryan Sessegnon,RB Leipzig,2,RB Leipzig,2,,
Ryan Sessegnon,Bor. M'gladbach,8,Bor. M'gladbach,8,1,
Ryan Sessegnon,SC Freiburg,10,SC Freiburg,10,,
Ryan Sessegnon,Werder Bremen,17,Werder Bremen,17,,
Ryan Sessegnon,Union Berlin,7,Union Berlin,7,,
Ryan Sessegnon,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Ryan Sessegnon,VfB Stuttgart,9,VfB Stuttgart,9,,
Ryan Sessegnon,FC Augsburg,13,FC Augsburg,13,,
Ryan Sessegnon,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Ryan Sessegnon,RB Leipzig,2,RB Leipzig,2,,
Ryan Sessegnon,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Ryan Sessegnon,SC Freiburg,10,SC Freiburg,10,,
Ryan Sessegnon,FC Schalke 04,18,FC Schalke 04,18,,
Ryan Sessegnon,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Ryan Sessegnon,Hertha BSC,14,Hertha BSC,14,,1
Jonathan Schmid,VfB Stuttgart,9,VfB Stuttgart,9,,
Jonathan Schmid,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Jonathan Schmid,Bor. Dortmund,3,Bor. Dortmund,3,,
Jonathan Schmid,Werder Bremen,17,Werder Bremen,17,,
Jonathan Schmid,Union Berlin,7,Union Berlin,7,,
Jonathan Schmid,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Jonathan Schmid,RB Leipzig,2,RB Leipzig,2,,
Jonathan Schmid,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Jonathan Schmid,FC Augsburg,13,FC Augsburg,13,,
Jonathan Schmid,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Jonathan Schmid,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Jonathan Schmid,FC Schalke 04,18,FC Schalke 04,18,,1
Jonathan Schmid,Hertha BSC,14,Hertha BSC,14,,1
Jonathan Schmid,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Jonathan Schmid,VfB Stuttgart,9,VfB Stuttgart,9,,
Jonathan Schmid,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Jonathan Schmid,Bor. Dortmund,3,Bor. Dortmund,3,1,
Jonathan Schmid,Werder Bremen,17,Werder Bremen,17,,
Jonathan Schmid,Union Berlin,7,Union Berlin,7,,
Jonathan Schmid,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Jonathan Schmid,RB Leipzig,2,RB Leipzig,2,,
Jonathan Schmid,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Jonathan Schmid,FC Augsburg,13,FC Augsburg,13,,
Jonathan Schmid,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Jonathan Schmid,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Jonathan Schmid,FC Schalke 04,18,FC Schalke 04,18,,
Jonathan Schmid,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Jonathan Schmid,Hertha BSC,14,Hertha BSC,14,,
Jonathan Schmid,1. FC Köln,16,1. FC Köln,16,1,
Jonathan Schmid,FC Bayern,1,FC Bayern,1,,
Jonathan Schmid,E. Frankfurt,5,E. Frankfurt,5,,
Jonathan Burkardt,RB Leipzig,2,RB Leipzig,2,,
Jonathan Burkardt,VfB Stuttgart,9,VfB Stuttgart,9,,
Jonathan Burkardt,Union Berlin,7,Union Berlin,7,,
Jonathan Burkardt,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Jonathan Burkardt,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Jonathan Burkardt,FC Augsburg,13,FC Augsburg,13,,
Jonathan Burkardt,FC Schalke 04,18,FC Schalke 04,18,,1
Jonathan Burkardt,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Jonathan Burkardt,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Jonathan Burkardt,1. FC Köln,16,1. FC Köln,16,,
Jonathan Burkardt,Hertha BSC,14,Hertha BSC,14,,
Jonathan Burkardt,FC Bayern,1,FC Bayern,1,1,
Jonathan Burkardt,E. Frankfurt,5,E. Frankfurt,5,,
Jonathan Burkardt,Bor. Dortmund,3,Bor. Dortmund,3,,
Jonathan Burkardt,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Jonathan Burkardt,RB Leipzig,2,RB Leipzig,2,,
Jonathan Burkardt,VfB Stuttgart,9,VfB Stuttgart,9,,
Jonathan Burkardt,Union Berlin,7,Union Berlin,7,,
Jonathan Burkardt,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Jonathan Burkardt,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Jonathan Burkardt,FC Augsburg,13,FC Augsburg,13,,
Jonathan Burkardt,FC Schalke 04,18,FC Schalke 04,18,,
Jonathan Burkardt,SC Freiburg,10,SC Freiburg,10,,
Jonathan Burkardt,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Jonathan Burkardt,Arm. Bielefeld,15,Arm. Bielefeld,15,,1
Jonathan Burkardt,1. FC Köln,16,1. FC Köln,16,,
Jonathan Burkardt,Werder Bremen,17,Werder Bremen,17,,
Jonathan Burkardt,FC Bayern,1,FC Bayern,1,1,
Jonathan Burkardt,E. Frankfurt,5,E. Frankfurt,5,,
Leandro Barreiro,RB Leipzig,2,RB Leipzig,2,,
Leandro Barreiro,VfB Stuttgart,9,VfB Stuttgart,9,,
Leandro Barreiro,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Leandro Barreiro,FC Schalke 04,18,FC Schalke 04,18,,
Leandro Barreiro,SC Freiburg,10,SC Freiburg,10,,1
Leandro Barreiro,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Leandro Barreiro,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Leandro Barreiro,Hertha BSC,14,Hertha BSC,14,,
Leandro Barreiro,Werder Bremen,17,Werder Bremen,17,,
Leandro Barreiro,FC Bayern,1,FC Bayern,1,,
Leandro Barreiro,E. Frankfurt,5,E. Frankfurt,5,,
Leandro Barreiro,Bor. Dortmund,3,Bor. Dortmund,3,,
Leandro Barreiro,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Leandro Barreiro,RB Leipzig,2,RB Leipzig,2,1,
Leandro Barreiro,Union Berlin,7,Union Berlin,7,,
Leandro Barreiro,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Leandro Barreiro,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Leandro Barreiro,FC Augsburg,13,FC Augsburg,13,,
Leandro Barreiro,FC Schalke 04,18,FC Schalke 04,18,,
Leandro Barreiro,SC Freiburg,10,SC Freiburg,10,,
Leandro Barreiro,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Leandro Barreiro,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Leandro Barreiro,1. FC Köln,16,1. FC Köln,16,1,1
Leandro Barreiro,Werder Bremen,17,Werder Bremen,17,,
Leandro Barreiro,FC Bayern,1,FC Bayern,1,,
Leandro Barreiro,Hertha BSC,14,Hertha BSC,14,,
Leandro Barreiro,E. Frankfurt,5,E. Frankfurt,5,,
Leandro Barreiro,Bor. Dortmund,3,Bor. Dortmund,3,,
Leandro Barreiro,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Dominick Drexler,TSG Hoffenheim,11,TSG Hoffenheim,11,1,
Dominick Drexler,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Dominick Drexler,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Dominick Drexler,FC Bayern,1,FC Bayern,1,1,
Dominick Drexler,Werder Bremen,17,Werder Bremen,17,,
Dominick Drexler,Union Berlin,7,Union Berlin,7,,
Dominick Drexler,Bor. Dortmund,3,Bor. Dortmund,3,,
Dominick Drexler,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Dominick Drexler,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Dominick Drexler,RB Leipzig,2,RB Leipzig,2,,
Dominick Drexler,FC Augsburg,13,FC Augsburg,13,,
Dominick Drexler,Hertha BSC,14,Hertha BSC,14,,
Dominick Drexler,FC Schalke 04,18,FC Schalke 04,18,,1
Dominick Drexler,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Dominick Drexler,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Dominick Drexler,E. Frankfurt,5,E. Frankfurt,5,,
Dominick Drexler,VfB Stuttgart,9,VfB Stuttgart,9,,
Dominick Drexler,FC Bayern,1,FC Bayern,1,,
Dominick Drexler,Werder Bremen,17,Werder Bremen,17,,
Dominick Drexler,Bor. Dortmund,3,Bor. Dortmund,3,,1
Dominick Drexler,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Dominick Drexler,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Dominick Drexler,RB Leipzig,2,RB Leipzig,2,,
Dominick Drexler,FC Augsburg,13,FC Augsburg,13,,
Dominick Drexler,SC Freiburg,10,SC Freiburg,10,,
Dominick Drexler,Hertha BSC,14,Hertha BSC,14,,
Dominick Drexler,FC Schalke 04,18,FC Schalke 04,18,,
Florian Grillitsch,FC Bayern,1,FC Bayern,1,,
Florian Grillitsch,E. Frankfurt,5,E. Frankfurt,5,,
Florian Grillitsch,Bor. Dortmund,3,Bor. Dortmund,3,,
Florian Grillitsch,Union Berlin,7,Union Berlin,7,,
Florian Grillitsch,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Florian Grillitsch,VfB Stuttgart,9,VfB Stuttgart,9,,1
Florian Grillitsch,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Florian Grillitsch,FC Augsburg,13,FC Augsburg,13,2,
Florian Grillitsch,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Florian Grillitsch,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Florian Grillitsch,FC Bayern,1,FC Bayern,1,,
Florian Grillitsch,E. Frankfurt,5,E. Frankfurt,5,,
Florian Grillitsch,Bor. Dortmund,3,Bor. Dortmund,3,,
Florian Grillitsch,Werder Bremen,17,Werder Bremen,17,,
Florian Grillitsch,Union Berlin,7,Union Berlin,7,,
Florian Grillitsch,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Florian Grillitsch,VfB Stuttgart,9,VfB Stuttgart,9,,
Florian Grillitsch,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Florian Grillitsch,FC Augsburg,13,FC Augsburg,13,,
Florian Grillitsch,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Florian Grillitsch,RB Leipzig,2,RB Leipzig,2,,
Florian Grillitsch,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Florian Grillitsch,SC Freiburg,10,SC Freiburg,10,,
Florian Grillitsch,FC Schalke 04,18,FC Schalke 04,18,,1
Florian Grillitsch,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Florian Grillitsch,Hertha BSC,14,Hertha BSC,14,,
Marcel Halstenberg,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Marcel Halstenberg,FC Schalke 04,18,FC Schalke 04,18,1,1
Marcel Halstenberg,FC Augsburg,13,FC Augsburg,13,,
Marcel Halstenberg,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Marcel Halstenberg,Werder Bremen,17,Werder Bremen,17,,
Marcel Halstenberg,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Marcel Halstenberg,1. FC Köln,16,1. FC Köln,16,,
Marcel Halstenberg,VfB Stuttgart,9,VfB Stuttgart,9,,
Marcel Halstenberg,Bor. Dortmund,3,Bor. Dortmund,3,,
Marcel Halstenberg,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Marcel Halstenberg,Union Berlin,7,Union Berlin,7,,
Marcel Halstenberg,1.FSV Mainz 05,12,1.FSV Mainz 05,12,1,
Marcel Halstenberg,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Marcel Halstenberg,FC Schalke 04,18,FC Schalke 04,18,,
Marcel Halstenberg,FC Augsburg,13,FC Augsburg,13,,
Marcel Halstenberg,Hertha BSC,14,Hertha BSC,14,,
Marcel Halstenberg,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Marcel Halstenberg,E. Frankfurt,5,E. Frankfurt,5,,
Marcel Halstenberg,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Marcel Halstenberg,Werder Bremen,17,Werder Bremen,17,,
Marcel Halstenberg,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Marcel Halstenberg,1. FC Köln,16,1. FC Köln,16,,1
Marcel Halstenberg,Bor. Dortmund,3,Bor. Dortmund,3,,
Marcel Halstenberg,Union Berlin,7,Union Berlin,7,,
Andreas Voglsammer,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Andreas Voglsammer,RB Leipzig,2,RB Leipzig,2,,
Andreas Voglsammer,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Andreas Voglsammer,FC Bayern,1,FC Bayern,1,,1
Andreas Voglsammer,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Andreas Voglsammer,Bor. Dortmund,3,Bor. Dortmund,3,,
Andreas Voglsammer,Union Berlin,7,Union Berlin,7,,
Andreas Voglsammer,Werder Bremen,17,Werder Bremen,17,,
Andreas Voglsammer,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Andreas Voglsammer,RB Leipzig,2,RB Leipzig,2,,
Andreas Voglsammer,1.FSV Mainz 05,12,1.FSV Mainz 05,12,1,
Andreas Voglsammer,SC Freiburg,10,SC Freiburg,10,,
Andreas Voglsammer,FC Augsburg,13,FC Augsburg,13,,
Andreas Voglsammer,FC Schalke 04,18,FC Schalke 04,18,,
Andreas Voglsammer,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Andreas Voglsammer,Hertha BSC,14,Hertha BSC,14,,
Andreas Voglsammer,TSG Hoffenheim,11,TSG Hoffenheim,11,1,
Andreas Voglsammer,VfB Stuttgart,9,VfB Stuttgart,9,,1
Sargis Adamyan,Werder Bremen,17,Werder Bremen,17,,
Sargis Adamyan,Union Berlin,7,Union Berlin,7,,1
Sargis Adamyan,VfL Wolfsburg,4,VfL Wolfsburg,4,1,
Sargis Adamyan,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Sargis Adamyan,SC Freiburg,10,SC Freiburg,10,,
Sargis Adamyan,FC Schalke 04,18,FC Schalke 04,18,,
Sargis Adamyan,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Sargis Adamyan,Hertha BSC,14,Hertha BSC,14,,
Sargis Adamyan,1. FC Köln,16,1. FC Köln,16,,
Sargis Adamyan,Werder Bremen,17,Werder Bremen,17,,
Sargis Adamyan,Union Berlin,7,Union Berlin,7,,
Sargis Adamyan,VfB Stuttgart,9,VfB Stuttgart,9,,
Sargis Adamyan,RB Leipzig,2,RB Leipzig,2,,
Sargis Adamyan,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Sargis Adamyan,SC Freiburg,10,SC Freiburg,10,,
Sargis Adamyan,FC Schalke 04,18,FC Schalke 04,18,,
Sargis Adamyan,Arm. Bielefeld,15,Arm. Bielefeld,15,,1
Sargis Adamyan,Hertha BSC,14,Hertha BSC,14,1,
Matthias Ginter,Bor. Dortmund,3,Bor. Dortmund,3,,
Matthias Ginter,Union Berlin,7,Union Berlin,7,,
Matthias Ginter,1. FC Köln,16,1. FC Köln,16,,
Matthias Ginter,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Matthias Ginter,1.FSV Mainz 05,12,1.FSV Mainz 05,12,1,
Matthias Ginter,RB Leipzig,2,RB Leipzig,2,,
Matthias Ginter,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Matthias Ginter,FC Augsburg,13,FC Augsburg,13,,
Matthias Ginter,FC Schalke 04,18,FC Schalke 04,18,,
Matthias Ginter,SC Freiburg,10,SC Freiburg,10,,
Matthias Ginter,Hertha BSC,14,Hertha BSC,14,,1
Matthias Ginter,E. Frankfurt,5,E. Frankfurt,5,,
Matthias Ginter,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Matthias Ginter,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Matthias Ginter,FC Bayern,1,FC Bayern,1,,
Matthias Ginter,VfB Stuttgart,9,VfB Stuttgart,9,,
Matthias Ginter,Werder Bremen,17,Werder Bremen,17,,
Matthias Ginter,Bor. Dortmund,3,Bor. Dortmund,3,,
Matthias Ginter,Union Berlin,7,Union Berlin,7,,
Matthias Ginter,1. FC Köln,16,1. FC Köln,16,,
Matthias Ginter,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Matthias Ginter,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Matthias Ginter,RB Leipzig,2,RB Leipzig,2,,
Matthias Ginter,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Matthias Ginter,FC Augsburg,13,FC Augsburg,13,,
Matthias Ginter,FC Schalke 04,18,FC Schalke 04,18,,
Matthias Ginter,SC Freiburg,10,SC Freiburg,10,,
Matthias Ginter,Hertha BSC,14,Hertha BSC,14,,
Matthias Ginter,E. Frankfurt,5,E. Frankfurt,5,1,
Matthias Ginter,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Matthias Ginter,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Matthias Ginter,FC Bayern,1,FC Bayern,1,,
Matthias Ginter,VfB Stuttgart,9,VfB Stuttgart,9,,
Matthias Ginter,Werder Bremen,17,Werder Bremen,17,,
Marc Oliver Kempf,SC Freiburg,10,SC Freiburg,10,,
Marc Oliver Kempf,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Marc Oliver Kempf,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Marc Oliver Kempf,Hertha BSC,14,Hertha BSC,14,1,
Marc Oliver Kempf,1. FC Köln,16,1. FC Köln,16,,
Marc Oliver Kempf,FC Schalke 04,18,FC Schalke 04,18,,
Marc Oliver Kempf,E. Frankfurt,5,E. Frankfurt,5,,
Marc Oliver Kempf,TSG Hoffenheim,11,TSG Hoffenheim,11,1,
Marc Oliver Kempf,FC Bayern,1,FC Bayern,1,,
Marc Oliver Kempf,Werder Bremen,17,Werder Bremen,17,,
Marc Oliver Kempf,Bor. Dortmund,3,Bor. Dortmund,3,,
Marc Oliver Kempf,Union Berlin,7,Union Berlin,7,,
Marc Oliver Kempf,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Marc Oliver Kempf,RB Leipzig,2,RB Leipzig,2,,
Marc Oliver Kempf,FC Augsburg,13,FC Augsburg,13,,
Marc Oliver Kempf,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Marc Oliver Kempf,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Marc Oliver Kempf,SC Freiburg,10,SC Freiburg,10,,
Marc Oliver Kempf,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Marc Oliver Kempf,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Marc Oliver Kempf,1. FC Köln,16,1. FC Köln,16,,
Marc Oliver Kempf,FC Schalke 04,18,FC Schalke 04,18,,
Marc Oliver Kempf,E. Frankfurt,5,E. Frankfurt,5,,1
Marc Oliver Kempf,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Marc Oliver Kempf,FC Bayern,1,FC Bayern,1,,
Marc Oliver Kempf,Werder Bremen,17,Werder Bremen,17,,
Marc Oliver Kempf,Bor. Dortmund,3,Bor. Dortmund,3,,
Marc Oliver Kempf,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Marc Oliver Kempf,RB Leipzig,2,RB Leipzig,2,,
Marc Oliver Kempf,FC Augsburg,13,FC Augsburg,13,,
Marc Oliver Kempf,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Marc Oliver Kempf,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Tanguy Coulibaly,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Tanguy Coulibaly,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Tanguy Coulibaly,Hertha BSC,14,Hertha BSC,14,,
Tanguy Coulibaly,1. FC Köln,16,1. FC Köln,16,,
Tanguy Coulibaly,FC Schalke 04,18,FC Schalke 04,18,,
Tanguy Coulibaly,E. Frankfurt,5,E. Frankfurt,5,,
Tanguy Coulibaly,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Tanguy Coulibaly,FC Bayern,1,FC Bayern,1,1,
Tanguy Coulibaly,Werder Bremen,17,Werder Bremen,17,,
Tanguy Coulibaly,Bor. Dortmund,3,Bor. Dortmund,3,1,
Tanguy Coulibaly,Union Berlin,7,Union Berlin,7,,
Tanguy Coulibaly,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Tanguy Coulibaly,RB Leipzig,2,RB Leipzig,2,,
Tanguy Coulibaly,FC Augsburg,13,FC Augsburg,13,,
Tanguy Coulibaly,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Tanguy Coulibaly,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Tanguy Coulibaly,SC Freiburg,10,SC Freiburg,10,,
Tanguy Coulibaly,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Tanguy Coulibaly,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Tanguy Coulibaly,Hertha BSC,14,Hertha BSC,14,,
Tanguy Coulibaly,1. FC Köln,16,1. FC Köln,16,,
Tanguy Coulibaly,FC Schalke 04,18,FC Schalke 04,18,,
Tanguy Coulibaly,E. Frankfurt,5,E. Frankfurt,5,,
Tanguy Coulibaly,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Tanguy Coulibaly,FC Bayern,1,FC Bayern,1,,
Tanguy Coulibaly,Werder Bremen,17,Werder Bremen,17,,
Tanguy Coulibaly,Bor. Dortmund,3,Bor. Dortmund,3,,1
Tanguy Coulibaly,Union Berlin,7,Union Berlin,7,,
Tanguy Coulibaly,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Tanguy Coulibaly,RB Leipzig,2,RB Leipzig,2,,
Tanguy Coulibaly,FC Augsburg,13,FC Augsburg,13,,
Sergio Córdova,E. Frankfurt,5,E. Frankfurt,5,,1
Sergio Córdova,1. FC Köln,16,1. FC Köln,16,,
Sergio Córdova,Werder Bremen,17,Werder Bremen,17,,
Sergio Córdova,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Sergio Córdova,Bor. Dortmund,3,Bor. Dortmund,3,,
Sergio Córdova,Union Berlin,7,Union Berlin,7,,
Sergio Córdova,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Sergio Córdova,SC Freiburg,10,SC Freiburg,10,,
Sergio Córdova,FC Augsburg,13,FC Augsburg,13,,
Sergio Córdova,FC Schalke 04,18,FC Schalke 04,18,,
Sergio Córdova,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Sergio Córdova,Hertha BSC,14,Hertha BSC,14,,
Sergio Córdova,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Sergio Córdova,VfB Stuttgart,9,VfB Stuttgart,9,,
Sergio Córdova,E. Frankfurt,5,E. Frankfurt,5,1,
Sergio Córdova,1. FC Köln,16,1. FC Köln,16,1,
Sergio Córdova,FC Bayern,1,FC Bayern,1,,
Sergio Córdova,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Sergio Córdova,Bor. Dortmund,3,Bor. Dortmund,3,,
Sergio Córdova,Union Berlin,7,Union Berlin,7,,
Sergio Córdova,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Sergio Córdova,RB Leipzig,2,RB Leipzig,2,,
Sergio Córdova,1.FSV Mainz 05,12,1.FSV Mainz 05,12,,
Daniel Brosinski,RB Leipzig,2,RB Leipzig,2,,
Daniel Brosinski,VfB Stuttgart,9,VfB Stuttgart,9,,
Daniel Brosinski,Union Berlin,7,Union Berlin,7,,
Daniel Brosinski,Bay. Leverkusen,6,Bay. Leverkusen,6,,
Daniel Brosinski,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Daniel Brosinski,FC Augsburg,13,FC Augsburg,13,,
Daniel Brosinski,FC Schalke 04,18,FC Schalke 04,18,1,
Daniel Brosinski,SC Freiburg,10,SC Freiburg,10,,
Daniel Brosinski,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Daniel Brosinski,1. FC Köln,16,1. FC Köln,16,,
Daniel Brosinski,FC Bayern,1,FC Bayern,1,,1
Daniel Brosinski,E. Frankfurt,5,E. Frankfurt,5,,
Daniel Brosinski,FC Schalke 04,18,FC Schalke 04,18,,
Daniel Brosinski,SC Freiburg,10,SC Freiburg,10,,
Daniel Brosinski,TSG Hoffenheim,11,TSG Hoffenheim,11,,
Daniel Brosinski,Arm. Bielefeld,15,Arm. Bielefeld,15,1,
Daniel Brosinski,Werder Bremen,17,Werder Bremen,17,,
Daniel Brosinski,FC Bayern,1,FC Bayern,1,,
Daniel Brosinski,Hertha BSC,14,Hertha BSC,14,,
Daniel Brosinski,Bor. Dortmund,3,Bor. Dortmund,3,,
Daniel Brosinski,VfL Wolfsburg,4,VfL Wolfsburg,4,,
Robert Glatzel,Union Berlin,7,Union Berlin,7,,
Robert Glatzel,Bay. Leverkusen,6,Bay. Leverkusen,6,1,
Robert Glatzel,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Robert Glatzel,FC Augsburg,13,FC Augsburg,13,,
Robert Glatzel,FC Schalke 04,18,FC Schalke 04,18,,
Robert Glatzel,SC Freiburg,10,SC Freiburg,10,,1
Robert Glatzel,TSG Hoffenheim,11,TSG Hoffenheim,11,1,
Robert Glatzel,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Robert Glatzel,Werder Bremen,17,Werder Bremen,17,,
Robert Glatzel,FC Bayern,1,FC Bayern,1,,
Robert Glatzel,Hertha BSC,14,Hertha BSC,14,,
Robert Glatzel,E. Frankfurt,5,E. Frankfurt,5,,
Robert Glatzel,Bor. Dortmund,3,Bor. Dortmund,3,,
Klaas-Jan Huntelaar,Werder Bremen,17,Werder Bremen,17,,
Klaas-Jan Huntelaar,Bor. M'gladbach,8,Bor. M'gladbach,8,,
Klaas-Jan Huntelaar,Bay. Leverkusen,6,Bay. Leverkusen,6,1,
Klaas-Jan Huntelaar,FC Augsburg,13,FC Augsburg,13,,
Klaas-Jan Huntelaar,SC Freiburg,10,SC Freiburg,10,,
Klaas-Jan Huntelaar,Arm. Bielefeld,15,Arm. Bielefeld,15,,
Klaas-Jan Huntelaar,TSG Hoffenheim,11,TSG Hoffenheim,11,,
